series,bin,n,scalar_lo,scalar_hi,mape_pct,sem_ape_pct,max_ape_pct
minnaert,0,10,0.9983170628547668,1.000015950202942,1.4489131260623263,0.16115468428641103,2.21337632349685
minnaert,1,10,1.000015950202942,1.000048279762268,2.0233466083626084,0.30039084226220564,3.5488957972419826
minnaert,2,10,1.000048279762268,1.0001044750213623,2.0815287642875164,0.3448876392946445,4.088947010254787
minnaert,3,10,1.0001044750213623,1.0002064466476441,2.218257458743241,0.31182751273691106,3.6340943636705543
minnaert,4,10,1.0002064466476441,1.000496506690979,3.0081841767990314,0.4587935850749516,5.027736405980024
minnaert,5,10,1.000496506690979,1.0013694763183594,3.6162601286373723,0.5446626700600452,6.984497590929248
minnaert,6,10,1.0013694763183594,1.0054497718811035,5.542510039284613,0.7536815713004761,9.29112845392358
minnaert,7,10,1.0054497718811035,1.0265141010284424,9.150769168720982,1.3669812240512924,14.092627447443975
minnaert,8,10,1.0265141010284424,1.1208008527755737,11.432524515626039,1.3647330483455165,15.605922162292579
minnaert,9,10,1.1208008527755737,2.885119915008545,16.18302789029321,2.1301219844990285,24.9702740300792
strasberg,0,10,0.9983170628547668,1.000015950202942,0.15517668394797576,0.07069414940283615,0.7632960662074995
strasberg,1,10,1.000015950202942,1.000048279762268,0.1510654843431895,0.03519861027811196,0.41568024617692906
strasberg,2,10,1.000048279762268,1.0001044750213623,0.21936771035098834,0.04383393736321795,0.46143537352118114
strasberg,3,10,1.0001044750213623,1.0002064466476441,0.3000003378141451,0.04204914827825988,0.5081948086195377
strasberg,4,10,1.0002064466476441,1.000496506690979,0.22603373186141984,0.03144056783286628,0.3431869010888171
strasberg,5,10,1.000496506690979,1.0013694763183594,0.4758380406377496,0.07724510941069608,0.9963395134700811
strasberg,6,10,1.0013694763183594,1.0054497718811035,0.7480385448666687,0.21945918070899714,2.0519596962655235
strasberg,7,10,1.0054497718811035,1.0265141010284424,1.814141512173067,0.4195521556419818,4.332744070646054
strasberg,8,10,1.0265141010284424,1.1208008527755737,3.3159875114254405,0.7709777703344358,9.30246213238693
strasberg,9,10,1.1208008527755737,2.885119915008545,11.578593328066557,1.6523711887833383,17.942937858697466
residual,0,10,0.9983170628547668,1.000015950202942,0.04341740112113934,0.0076045261966344695,0.08549474866849502
residual,1,10,1.000015950202942,1.000048279762268,0.055539764503547015,0.008747901967486229,0.09344973669801379
residual,2,10,1.000048279762268,1.0001044750213623,0.03751026998692637,0.008980317000988985,0.0977704722235739
residual,3,10,1.0001044750213623,1.0002064466476441,0.05138364349090703,0.010169241797979515,0.1077948527403978
residual,4,10,1.0002064466476441,1.000496506690979,0.05072746741716725,0.01394075976463427,0.14254777862181675
residual,5,10,1.000496506690979,1.0013694763183594,0.06533777061662463,0.01614551536822909,0.14440018851056227
residual,6,10,1.0013694763183594,1.0054497718811035,0.12995006867196576,0.034681432147939464,0.32512036873829425
residual,7,10,1.0054497718811035,1.0265141010284424,0.11584490095069051,0.03604975104347913,0.3786937832046732
residual,8,10,1.0265141010284424,1.1208008527755737,0.23340785871772446,0.05840537813025178,0.5340185415328232
residual,9,10,1.1208008527755737,2.885119915008545,1.0492296451409684,0.4274060125784992,3.7769998284885404
direct,0,10,0.9983170628547668,1.000015950202942,0.02844751308197141,0.004852033933260292,0.06213866183760317
direct,1,10,1.000015950202942,1.000048279762268,0.03525509635670358,0.007342749928504036,0.0752542350082568
direct,2,10,1.000048279762268,1.0001044750213623,0.029097408222554105,0.00489536546527932,0.04660202555022985
direct,3,10,1.0001044750213623,1.0002064466476441,0.03206041481593758,0.006125124454956081,0.0591573966698236
direct,4,10,1.0002064466476441,1.000496506690979,0.03591307403050138,0.008977388528030586,0.10580713642398593
direct,5,10,1.000496506690979,1.0013694763183594,0.028230585734851633,0.006660425924490355,0.06091286472413482
direct,6,10,1.0013694763183594,1.0054497718811035,0.08249118404793956,0.02266989805254399,0.2495699813782465
direct,7,10,1.0054497718811035,1.0265141010284424,0.10050134293974089,0.023125117408809143,0.24395463558418365
direct,8,10,1.0265141010284424,1.1208008527755737,0.2602723439997116,0.05659147237154231,0.55380965698068
direct,9,10,1.1208008527755737,2.885119915008545,0.9949152342724389,0.2907862670791014,3.263827192220066
