frame_name,n_vertices,n_triangles,t_feat_s,t_infer_cpu_s,t_infer_gpu_s,t_nn8_total_cpu_s,t_nn8_total_gpu_s,t_bem_assemble_s,t_bem_solve_s,t_bem_total_s
bub_0127.obj,492,980,0.007487800030503422,0.0001323069998761639,0.0002954020001925528,0.007620107030379586,0.007783202030695975,0.8274670999962837,0.013014699972700328,0.840481799968984
bub_0128.obj,492,980,0.0074145999969914556,0.0002536039997357875,0.00029622599948197603,0.0076682039967272434,0.007710825996473432,0.8729239000240341,0.01392870000563562,0.8868526000296697
bub_0129.obj,492,980,0.007444099988788366,0.00011177899956237525,0.00029522099997848273,0.007555878988350742,0.007739320988766849,0.8701063999906182,0.012936999963130802,0.883043399953749
bub_0130.obj,492,980,0.007410599966533482,0.00013068800035398453,0.0002946180000435561,0.007541287966887467,0.007705217966577038,0.86035220004851,0.013402400014456362,0.8737546000629663
bub_0131.obj,492,980,0.0074687000014819205,0.0001211949996650219,0.0002952229999937117,0.007589895001146942,0.007763923001475632,0.8715388000127859,0.013043900020420551,0.8845827000332065
bub_0132.obj,492,980,0.007524500018917024,0.00013638700009323656,0.00035703300032764675,0.00766088701901026,0.007881533019244671,0.8622431000112556,0.013059099961537868,0.8753021999727935
bub_0133.obj,492,980,0.007409900019410998,0.000192296999739483,0.00029655099962837993,0.0076021970191504805,0.007706451019039377,0.8980264000128955,0.012557499983813614,0.9105838999967091
bub_0134.obj,492,980,0.007417699962388724,0.00012643299996852874,0.00029440399957820774,0.007544132962357253,0.007712103961966932,0.8624230999848805,0.012653400015551597,0.8750765000004321
bub_0135.obj,492,980,0.007418700028210878,0.00013298099976964296,0.00029624300019349904,0.007551681027980522,0.007714943028404377,0.8734690999845043,0.01210920000448823,0.8855782999889925
bub_0136.obj,492,980,0.007414700055960566,0.00012690200004726647,0.0002939959999639541,0.007541602056007833,0.0077086960559245195,0.8903622000361793,0.011879700003191829,0.9022419000393711
bub_0137.obj,492,980,0.0075085999560542405,9.84219997189939e-05,0.0002977610001107678,0.007607021955773234,0.007806360956165008,0.8872768000001088,0.012040000001434237,0.899316800001543
bub_0138.obj,492,980,0.007203900022432208,0.00013028700021095575,0.00029497600044123826,0.007334187022643164,0.007498876022873446,0.8836548000108451,0.012258899980224669,0.8959136999910697
bub_0139.obj,492,980,0.007320899982005358,0.00013058400014415384,0.0002927759999874979,0.007451483982149512,0.007613675981992855,0.9042805999633856,0.01220100000500679,0.9164815999683924
bub_0140.obj,492,980,0.007158799970056862,0.000222774000139907,0.0002963800000725314,0.007381573970196769,0.007455179970129393,0.8957005999982357,0.011677299975417554,0.9073778999736533
bub_0141.obj,492,980,0.007361900003161281,0.00013499799999408424,0.00029177799995522947,0.007496898003155366,0.007653678003116511,0.8974450000096112,0.01221279997844249,0.9096577999880537
bub_0142.obj,492,980,0.0071826999774202704,0.00025795600027777254,0.0003562560002319515,0.007440655977698043,0.007538955977652222,0.9264830999891274,0.01158900000154972,0.9380720999906771
bub_0143.obj,492,980,0.007334200025070459,0.00012840700044762344,0.0002957990003051236,0.007462607025518082,0.007629999025375582,0.9073856999748386,0.01143210002919659,0.9188178000040352
bub_0144.obj,492,980,0.0072948000160977244,0.00012973400007467716,0.0002981869998620823,0.007424534016172402,0.007592987015959807,0.9128372999839485,0.011565599997993559,0.924402899981942
bub_0145.obj,492,980,0.0073148999945260584,0.0001278599997749552,0.0002917539997724816,0.007442759994301013,0.00760665399429854,0.941594600037206,0.01052959996741265,0.9521242000046186
bub_0146.obj,492,980,0.0072607999900355935,0.00012728400004561992,0.00029714600008446724,0.007388083990081213,0.0075579459901200605,0.9316974999965169,0.011109900020528585,0.9428074000170454
bub_0147.obj,492,980,0.00728650001110509,0.00013374999980442226,0.00029407599999103695,0.007420250010909513,0.007580576011096127,0.9406049999524839,0.011366099992301315,0.9519710999447852
bub_0148.obj,492,980,0.0073556999559514225,0.0001314779999665916,0.00029426600027363745,0.007487177955918014,0.00764996595622506,0.9700770999770612,0.01146609999705106,0.9815431999741122
