frame_name,n_vertices,n_triangles,t_feat_s,t_infer_cpu_s,t_infer_gpu_s,t_nn8_total_cpu_s,t_nn8_total_gpu_s,t_bem_assemble_s,t_bem_solve_s,t_bem_total_s
bub_0118.obj,492,980,0.007186300004832447,0.00025881200039293615,0.000488490000134334,0.007445112005225383,0.00767479000496678,1.0078261000453494,0.01568710000719875,1.0235132000525482
bub_0119.obj,492,980,0.007117900007870048,0.00020212600007653238,0.0002958169998601079,0.00732002600794658,0.007413717007730156,1.014794599963352,0.015358700009528548,1.0301532999728806
bub_0120.obj,492,980,0.007062199991196394,0.00013211800018325448,0.0002958149998448789,0.007194317991379648,0.007358014991041273,0.9986690999940038,0.015486900054384023,1.0141560000483878
bub_0121.obj,492,980,0.007271100010257214,0.00013543000037316233,0.00029656499973498287,0.0074065300106303765,0.0075676650099921975,1.011301300022751,0.015268999966792762,1.0265702999895439
bub_0122.obj,492,980,0.0071023000054992735,0.00019543999980669468,0.00029355600010603665,0.007297740005305968,0.007395856005605311,1.0244977999827825,0.015193000028375536,1.039690800011158
bub_0123.obj,492,980,0.007166700030211359,9.719200024846942e-05,0.00029621099994983527,0.007263892030459828,0.007462911030161195,1.0054645000491291,0.014840399962849915,1.020304900011979
bub_0124.obj,492,980,0.007279800018295646,0.00012218299962114544,0.00029404900036752226,0.007401983017916791,0.007573849018663168,0.9258132999530062,0.015389900014270097,0.9412031999672763
bub_0125.obj,492,980,0.007384800002910197,0.00010315800027456134,0.0002940580004360527,0.007487958003184758,0.00767885800334625,0.8219138000276871,0.015200299967546016,0.8371140999952331
bub_0126.obj,492,980,0.007117399945855141,0.00012798499956261366,0.00029715900018345565,0.007245384945417754,0.007414558946038596,0.7666235000360757,0.015334299998357892,0.7819578000344336
bub_0127.obj,492,980,0.007088300015311688,0.00021166999998968095,0.0003573600004892796,0.007299970015301369,0.007445660015800968,0.8006415000418201,0.015435200009960681,0.8160767000517808
bub_0128.obj,492,980,0.007256800017785281,0.0001307099999394268,0.00029538000002503394,0.007387510017724708,0.007552180017810315,0.7495136000216007,0.015178099973127246,0.764691699994728
bub_0129.obj,492,980,0.007445499999448657,0.00012235100031830371,0.00029254099994432183,0.007567850999766961,0.007738040999392979,0.77718240005197,0.015348499990068376,0.7925309000420384
bub_0130.obj,492,980,0.007117500004824251,0.00011960599978920072,0.00029246499994769695,0.007237106004613452,0.007409965004771948,0.7218148999963887,0.015041100035887212,0.7368560000322759
bub_0131.obj,492,980,0.007185599999502301,0.00012334700033534319,0.00029295300017111,0.007308946999837644,0.007478552999673411,0.7755637999507599,0.015598600031808019,0.7911623999825679
bub_0132.obj,492,980,0.007128400029614568,0.0001391369994962588,0.0002948520000791177,0.007267537029110827,0.007423252029693686,0.7628330999868922,0.015205100004095584,0.7780381999909878
bub_0133.obj,492,980,0.0071289000334218144,0.00015598299971316009,0.00029568900004960596,0.007284883033134975,0.007424589033471421,0.7884531999588944,0.015430400031618774,0.8038835999905132
bub_0134.obj,492,980,0.00727770000230521,0.0002552509994711727,0.0002968500001588836,0.007532951001776382,0.007574550002464093,0.7322841000277549,0.01523830002406612,0.747522400051821
bub_0135.obj,492,980,0.007369400002062321,0.00013076100032776594,0.00029659199994057416,0.007500161002390086,0.007665992002002895,0.7284814000013284,0.015588200010824949,0.7440696000121534
bub_0136.obj,492,980,0.007203800021670759,0.00024991100013721735,0.00029846300021745263,0.0074537110218079764,0.007502263021888211,0.7958472999744117,0.015156999987084419,0.8110042999614961
bub_0137.obj,492,980,0.007063299999572337,0.00013053200033027678,0.00029442999977618455,0.007193831999902613,0.007357729999348521,0.7885275000007823,0.01558489998569712,0.8041123999864794
bub_0138.obj,492,980,0.007241400016937405,0.00011362999968696386,0.00029574699990916995,0.007355030016624369,0.007537147016846575,0.7697326000197791,0.015405100013595074,0.7851377000333741
bub_0139.obj,492,980,0.007172999961767346,0.00012719199992716312,0.0002943110000342131,0.007300191961694509,0.007467310961801559,0.7989644999615848,0.01576430001296103,0.8147287999745458
bub_0140.obj,492,980,0.007260299986228347,0.0001274939998984337,0.0002928690001135692,0.00738779398612678,0.007553168986341916,0.8217372999642976,0.01467240002239123,0.8364096999866888
bub_0141.obj,492,980,0.007137499982491136,0.0001223540003411472,0.00029374299978371707,0.007259853982832283,0.007431242982274853,0.8091027000336908,0.014476199983619153,0.8235789000173099
