frame,n_vertices,n_triangles,t_bem_assemble_s,t_bem_solve_s,t_bem_s,t_feat_s,t_inference_gpu_s,f_hz_bem,f_hz_nn8_unit,source
9100,5808,11616,111.39750859999913,2.5612934000091627,113.95880200000829,0.07523479999508709,0.0002973679997376166,6.2866115068948,6.162262589495727,chunk_9000.csv
9150,5936,11872,116.1908293000015,2.070237999985693,118.26106729998719,0.07596350001404062,0.00029654999991180376,6.28252345625353,6.153970144316602,chunk_9000.csv
9200,6096,12192,123.8695013000106,2.7775317000050563,126.64703300001565,0.07708299998193979,0.000301921000063885,6.276438845807229,6.144387857049051,chunk_9000.csv
9250,6008,12016,119.76471380001749,2.7726222000201233,122.53733600003761,0.07567030002246611,0.0003085199999623001,6.284418063219152,6.154683254947752,chunk_9000.csv
9300,6056,12112,122.45118029997684,2.4555739000206813,124.90675419999752,0.07727759997942485,0.0002966319999541156,6.282425822583066,6.157225300697817,chunk_9000.csv
9350,6150,12300,128.40591010000207,2.439251500007231,130.8451616000093,0.07736360002309084,0.0002941740001551807,6.282410557537292,6.161109377071744,chunk_9000.csv
9400,6180,12360,129.202269899979,2.6817748000030406,131.88404469998204,0.07991189998574555,0.00029843900003470483,6.288221224420386,6.167412074687349,chunk_9000.csv
9450,6064,12128,122.35839999999735,2.5216951000038534,124.8800951000012,0.07752680001431145,0.0002968480001436546,6.299246202268098,6.177862410807764,chunk_9000.csv
9500,6258,12516,133.82175009997445,2.8171351000200957,136.63888519999455,0.09694770001806319,0.00029203299985965716,6.30857416850843,6.17991084167379,chunk_9000.csv
9550,6338,12676,135.9639671999903,2.566267300018808,138.5302345000091,0.08373090001987293,0.00029755399998975917,6.322716641931116,6.192900757487925,chunk_9000.csv
9600,6386,12772,139.39970929999254,3.157420799980173,142.5571300999727,0.08109829999739304,0.00029486200015526264,6.343329740652911,6.206111069171327,chunk_9000.csv
9650,6376,12752,137.08189219998894,2.8012582999945153,139.88315049998346,0.0809599999920465,0.00030739500012714414,6.36152806250477,6.2192576268254385,chunk_9000.csv
9700,6476,12952,143.84373870000127,3.0530769000179134,146.89681560001918,0.08259169998927973,0.0003185100000700913,6.365694180520912,6.221533379082026,chunk_9000.csv
9750,6416,12832,138.93697099998826,3.2295353999943472,142.1665063999826,0.0831389999948442,0.00029305100004421546,6.367439802306944,6.2203816806099725,chunk_9000.csv
9800,6306,12612,136.21560559998034,2.9935594999988098,139.20916509997915,0.07866080000530928,0.0003032350001740269,6.3612621083448095,6.216432077679633,chunk_9000.csv
9850,6308,12616,135.9444657000131,3.4731580000079703,139.41762370002107,0.0792753999994602,0.00029556199995568023,6.3471409425119285,6.203726328146566,chunk_9000.csv
9900,6134,12268,125.66021650002222,2.9063628000149038,128.56657930003712,0.07659150002291426,0.0002916730000288226,6.326634852391245,6.184025222301493,chunk_9000.csv
9950,5972,11944,118.42080580000766,2.22270730001037,120.64351310001803,0.07442150000133552,0.00029670399992028253,6.329072311155186,6.194579030056199,chunk_9000.csv
10000,5878,11756,115.56674759997986,2.0505805000138935,117.61732809999376,0.07472429997869767,0.0002944959999877028,6.324816512228188,6.197697556434099,chunk_9000.csv
10050,5810,11620,109.04974459999357,2.950744100002339,112.00048869999591,0.07404579999274574,0.00029722900013439356,6.333091454664264,6.208233993239115,chunk_9000.csv
10100,5746,11492,107.00826679999591,2.5862236999964807,109.59449049999239,0.08121629999368452,0.0003000610001618043,6.338501672464969,6.212396853432114,chunk_9000.csv
10150,5770,11540,108.83802400002605,2.4708300000056624,111.30885400003172,0.0784165000077337,0.0002995389999705367,6.342945287649258,6.215374680063692,chunk_9000.csv
10200,5850,11700,112.94818159998977,2.378972699982114,115.32715429997188,0.07450300001073629,0.00029280199989443643,6.343743235036599,6.211006208473331,chunk_9000.csv
10250,5968,11936,116.88669489999302,2.0332418000034522,118.91993669999647,0.07533940000575967,0.0003492760000517592,6.337517134116148,6.201104467085417,chunk_9000.csv
10300,6056,12112,120.99686479999218,2.725769200013019,123.7226340000052,0.0810996999789495,0.00029280400020070374,6.334687644467346,6.197148635164066,chunk_9000.csv
10350,6168,12336,127.6709617000015,2.6463878999929875,130.3173495999945,0.08143729998846538,0.0003014759998768568,6.343922344686972,6.20351630182834,chunk_9000.csv
10400,6104,12208,124.49114550001104,2.4445559999730904,126.93570149998413,0.08161669998662546,0.00040254799998365345,6.361844015629617,6.218819478829585,chunk_9000.csv
10450,6124,12248,126.46586629998637,2.5170201000000816,128.98288639998646,0.07789539999794215,0.00029884900024626407,6.384095922375965,6.23821720371381,chunk_9000.csv
10500,6292,12584,136.65419120001025,2.9143961000081617,139.5685873000184,0.08234819999779575,0.0002957569999853149,6.4029183487527535,6.259547360222143,chunk_9000.csv
10550,6340,12680,137.08650370000396,2.750875999976415,139.83737969998037,0.08218170001055114,0.00030710299994098024,6.416771014384205,6.272597739253387,chunk_9000.csv
10600,6380,12760,137.42847479999182,2.9596422000031453,140.38811699999496,0.08123250000062399,0.0004106580000370741,6.427050818278247,6.278303436591596,chunk_9000.csv
10650,6452,12904,143.68900230000145,3.037926499993773,146.72692879999522,0.08260369999334216,0.0002955500001553446,6.430495786762007,6.279712143806379,chunk_9000.csv
10700,6298,12596,133.74215949999052,2.79753039998468,136.5396898999752,0.0793814999924507,0.0002973629999905825,6.431102313797562,6.283860008602528,chunk_9000.csv
10750,6272,12544,132.96532620000653,2.647585500002606,135.61291170000914,0.07777239999268204,0.0002950060000875965,6.420911712988837,6.276197701893277,chunk_9000.csv
10800,6144,12288,127.25041710000369,3.4125406999955885,130.66295779999928,0.07658429999719374,0.00029167200002120806,6.416433053642066,6.267473246495319,chunk_9000.csv
10850,6166,12332,126.93182619998697,2.429866399994353,129.36169259998132,0.07884140001260675,0.0002967099999659695,6.407597979795929,6.2627150180981594,chunk_9000.csv
10900,6098,12196,125.67007170000579,3.1201670999871567,128.79023879999295,0.07829740000306629,0.00034483700001146643,6.407836622355322,6.263190603670714,chunk_9000.csv
10950,6134,12268,127.06211420000182,2.9890262999979313,130.05114049999975,0.07724859999143519,0.00029867599980207163,6.404926490571311,6.26409931890744,chunk_9000.csv
11000,6094,12188,123.38782579998951,2.6728788999898825,126.0607046999794,0.07608929998241365,0.00031411799980560315,6.401056012684111,6.262601539907454,chunk_9000.csv
11050,6076,12152,125.11500499999966,2.8591055999859236,127.97411059998558,0.07725999999092892,0.0002987080000457354,6.400054260487979,6.265553388147004,chunk_9000.csv
11100,6008,12016,119.12471740000183,2.5156036999833304,121.64032109998516,0.0774428999866359,0.00029327800002647563,6.407428376633151,6.27370077030776,chunk_9000.csv
11150,5944,11888,116.7197774000233,3.304219700017711,120.02399710004102,0.07844769998337142,0.00030679000017698856,6.41245889277904,6.276862870109389,chunk_9000.csv
11200,5976,11952,117.5257407000172,2.603210700006457,120.12895140002365,0.0747354999766685,0.00030504499998642133,6.414432770404637,6.2754375959587145,chunk_9000.csv
11250,6008,12016,118.25437279997277,2.398523200012278,120.65289599998505,0.07725689999642782,0.0002935820000129752,6.418901893049356,6.275813896740616,chunk_9000.csv
11300,6210,12420,128.96062329999404,2.791608900006395,131.75223220000044,0.07860320000327192,0.00035980100015876816,6.423043492707727,6.2735541868715385,chunk_9000.csv
11350,6322,12644,137.52143490000162,2.3003254999930505,139.82176039999467,0.07999969998490997,0.0002995520000695251,6.429877948254699,6.2812888933723,chunk_9000.csv
11400,6392,12784,140.38427959999535,3.0525635999802034,143.43684319997556,0.08035529998596758,0.00029558999987784775,6.434942505733345,6.2840929813066655,chunk_9000.csv
11450,6384,12768,137.9752010999946,2.8537014999892563,140.82890259998385,0.08144660000107251,0.00031003400014014917,6.4453463306280145,6.293081379316843,chunk_9000.csv
11500,6356,12712,136.43710499998997,2.5533616000029724,138.99046659999294,0.08426619999227114,0.000293387999990955,6.45797611568443,6.302935379302924,chunk_9000.csv
11550,6442,12884,140.55260039999848,2.8806239000114147,143.4332243000099,0.08074669999768957,0.00029344400012632833,6.462038492196805,6.308091875001809,chunk_9000.csv
11600,6558,13116,146.86370210000314,3.4918914000154473,150.35559350001859,0.08462909999070689,0.00030358999996678906,6.453213268038501,6.30269720000505,chunk_9000.csv
11650,6452,12904,141.11934850001126,3.154656899976544,144.2740053999878,0.08386350001092069,0.0003790840000147,6.454071389598029,6.30692565695131,chunk_9000.csv
11700,6364,12728,137.0175450000097,3.2408704000117723,140.25841540002148,0.08035819997894578,0.00029478899989044294,6.449944590727111,6.304911036524951,chunk_9000.csv
11750,6306,12612,134.82062730001053,2.860669899993809,137.68129720000434,0.08269000001018867,0.00038599299994530157,6.449254179668898,6.306168595356774,chunk_9000.csv
11800,6218,12436,132.91849750000983,2.9317709999741055,135.85026849998394,0.07719599999836646,0.0002956679998897016,6.449196797544582,6.306202424372023,chunk_9000.csv
11850,6268,12536,133.52269840001827,2.9583823999855667,136.48108080000384,0.07788009999785572,0.0003124660000321455,6.448001381128834,6.303401996380914,chunk_9000.csv
11900,6212,12424,129.070767600002,2.5657451000006404,131.63651270000264,0.07742309998138808,0.0002928359998622909,6.4530229111115105,6.30464722905233,chunk_9000.csv
11950,6340,12680,135.2211478999816,3.12452400001348,138.34567189999507,0.08228499998222105,0.0002955009997822344,6.452642517756866,6.306143787527595,chunk_9000.csv
12000,6264,12528,132.88155369999004,2.520231300004525,135.40178499999456,0.07962400000542402,0.00039404100010870024,6.453339568352182,6.3087160518956855,chunk_9000.csv
12050,6256,12512,133.41981569997733,2.6404973000171594,136.0603129999945,0.07916210000985302,0.00029779600008623676,6.464315523129116,6.321587091888202,chunk_9000.csv
12100,6150,12300,126.92873140002484,3.1479317000193987,130.07666310004424,0.07825120000052266,0.0003059149999171495,6.47021790283581,6.333872766100003,chunk_9000.csv
12150,6054,12108,121.50658889999613,2.882182700006524,124.38877160000266,0.07433589998981915,0.0002963059998000972,6.488695693099039,6.3505512324288516,chunk_9000.csv
12200,6048,12096,120.26774430001387,3.5770208000030834,123.84476510001696,0.07735310000134632,0.0003018319999682717,6.504144770199765,6.360552088901118,chunk_9000.csv
12250,6140,12280,126.53259250000701,2.404243299999507,128.93683580000652,0.08045670000137761,0.00029223699995782225,6.512717471032261,6.367892262947459,chunk_9000.csv
12300,6366,12732,138.86550770001486,2.672019299992826,141.53752700000769,0.08502719999523833,0.0002927170001203194,6.510644592879059,6.359909894672294,chunk_9000.csv
12350,6462,12924,141.97948829998495,2.140817999985302,144.12030629997025,0.08062340001924895,0.00029245899990201,6.512682340367992,6.357834390396532,chunk_9000.csv
12400,6556,13112,148.44908479999867,3.986262099992018,152.4353468999907,0.08184379999875091,0.0003019029999268241,6.5141144584079305,6.355317102146426,chunk_9000.csv
12450,6558,13116,146.61010499999975,3.201426600018749,149.8115316000185,0.08238669999991544,0.00038479900016682224,6.516010312866371,6.355929282800898,chunk_9000.csv
12500,6520,13040,146.03159679999226,2.645759299979545,148.6773560999718,0.08111169998301193,0.00029866600001696495,6.522344944019484,6.365856650227553,chunk_9000.csv
12550,6522,13044,144.92344319997937,3.3467644000193104,148.27020759999868,0.0835949000029359,0.00039519799989648166,6.527583005142929,6.371472481691117,chunk_9000.csv
12600,6606,13212,149.8251913000131,3.376686100004008,153.2018774000171,0.08158550001098774,0.0003096110001206398,6.535209920850872,6.3817238588448335,chunk_9000.csv
12650,6668,13336,151.71791060001124,3.2902857000008225,155.00819630001206,0.08233730000210926,0.00038630800001556055,6.525178869353465,6.375047113687513,chunk_9000.csv
12700,6670,13340,153.07030570000643,3.0168164999922737,156.0871221999987,0.08387969998875633,0.00029755900002783166,6.526443038516856,6.3787013115593485,chunk_9000.csv
12750,6540,13080,145.22007919999305,3.2752679999975953,148.49534719999065,0.08143679998465814,0.0002966199998627417,6.538089655984674,6.387124501153998,chunk_9000.csv
12800,6606,13216,151.76670900001773,2.839508200006094,154.60621720002382,0.08223689999431372,0.00029236999980639664,6.53320257319203,6.37926783505216,chunk_9000.csv
12850,6596,13192,148.57689039999968,3.1929421999957412,151.76983259999542,0.08587979999720119,0.00032359300006646664,6.5294644018367745,6.372648356103232,chunk_9000.csv
12900,6564,13132,147.31004710000707,2.9199992999783717,150.23004639998544,0.08167569999932311,0.0002984709999873303,6.532035969436362,6.366889555063932,chunk_9000.csv
12950,6600,13200,150.01142100000288,3.2613825000007637,153.27280350000365,0.0823419000080321,0.00029824099998222665,6.535240019990112,6.375894530798473,chunk_9000.csv
13000,6616,13232,149.8325404000061,3.232784799998626,153.06532520000474,0.0900236000015866,0.000434073000214994,6.536430241020843,6.37778661540536,chunk_9000.csv
13050,6462,12924,141.55489880000823,3.9125757000001613,145.4674745000084,0.08387289999518543,0.00029127800022251906,6.554477676413181,6.40027071772726,chunk_9000.csv
13100,6480,12960,145.1660709999851,3.4334127999900375,148.59948379997513,0.0840856000140775,0.00029760500008706,6.560526678261714,6.40844201586098,chunk_9000.csv
13150,6272,12544,133.95116790002794,3.1857444000197574,137.1369123000477,0.07782599999336526,0.0002955070001189597,6.582991279737893,6.433215647930219,chunk_9000.csv
13200,6302,12604,134.94049619999714,2.9963714000186883,137.93686760001583,0.07886519999010488,0.0003433049999875948,6.585604890804124,6.4342924643309525,chunk_9000.csv
13250,6306,12612,134.35189119999995,2.712082400015788,137.06397360001574,0.07807079999474809,0.0003711419997853227,6.584842667310016,6.430798836155442,chunk_9000.csv
13300,6434,12868,140.72649930001353,3.0964167000201996,143.82291600003373,0.08382470000651665,0.000294129999820143,6.578325201854397,6.421183530935969,chunk_9000.csv
13350,6572,13144,147.04400969998096,3.035275600006571,150.07928529998753,0.0820501999987755,0.0003189469999051653,6.568446249056817,6.403557680695404,chunk_9000.csv
13400,6598,13196,149.7701659000013,3.544865600008052,153.31503150000935,0.08113090001279488,0.0002944959999877028,6.576480524705826,6.40909904294467,chunk_9000.csv
13450,6592,13184,149.96671090001473,3.5157599999802187,153.48247089999495,0.08395929998368956,0.00029298600013135,6.584518459063668,6.41368788589896,chunk_9000.csv
13500,6668,13336,152.12034269998549,3.436432499991497,155.55677519997698,0.08400679999613203,0.00035857100010616705,6.5841400046611875,6.418769708997831,chunk_9000.csv
13550,6676,13352,155.74514430001727,3.135936300008325,158.8810806000256,0.08434230001876131,0.0003029099997365847,6.588055006652085,6.424149626131146,chunk_9000.csv
13600,6746,13492,157.26995380001608,3.2100209999771323,160.47997479999322,0.08262899998226203,0.0002966900001047179,6.592523888355828,6.429681214503157,chunk_9000.csv
13650,6714,13428,157.7670329999819,3.3134259000071324,161.08045889998903,0.08426929998677224,0.0003004839998902753,6.599359317836471,6.4425287026376505,chunk_9000.csv
13700,6678,13356,154.1098331999965,2.9049012000032235,157.01473439999972,0.08562430000165477,0.0004249399999389425,6.609689552176532,6.449369150058405,chunk_9000.csv
13750,6646,13292,150.9620533999987,2.913449700019555,153.87550310001825,0.08245080002234317,0.0002988590000313707,6.61354212314286,6.4527813276410795,chunk_9000.csv
13800,6686,13372,154.24954429999343,3.3009865999920294,157.55053089998546,0.08233010000549257,0.0004254690001835115,6.618754723914365,6.455006328590706,chunk_9000.csv
13850,6728,13456,155.93098130001454,3.4037256999872625,159.3347070000018,0.08549320002202876,0.0002987389999907464,6.6224289176840365,6.453544450387838,chunk_9000.csv
13900,6834,13668,163.35022379999282,3.5275673999858554,166.87779119997867,0.08561800001189113,0.00030291900009615346,6.6380829551029095,6.468552121415897,chunk_9000.csv
13950,6786,13572,159.95903260001796,3.3552301000163425,163.3142627000343,0.08434889998170547,0.0003104709999752231,6.65749385788097,6.486743497959836,chunk_9000.csv
14000,6694,13388,155.0424670999928,4.067695599980652,159.11016269997344,0.08187319998978637,0.00029660799977136775,6.675073837427809,6.507904724605538,chunk_9000.csv
14050,6708,13416,154.90591609998955,3.2720639999897685,158.17798009997932,0.08219139999710023,0.00029594099993119017,6.690478620269191,6.518743946886822,chunk_9000.csv
14100,6746,13492,156.10995060001733,3.738151999976253,159.84810259999358,0.08272520001628436,0.0003026420000242069,6.704138943009923,6.530994687600578,chunk_9000.csv
14150,6764,13528,157.854487900011,3.515570599993225,161.37005850000423,0.08299110000371002,0.00029424199979985135,6.715370155345175,6.538934544985252,chunk_9000.csv
14200,6842,13684,162.68672729999525,3.177338800014695,165.86406610000995,0.08673429998452775,0.0002938379999250174,6.718841503783902,6.536656458316049,chunk_9000.csv
14250,6986,13972,170.5854018999962,3.5991396000026725,174.1845414999989,0.08586510000168346,0.00029619600012665615,6.73055274990702,6.540270747475181,chunk_9000.csv
14300,7112,14224,177.31662319999305,3.7869141999981366,181.10353739999118,0.08628230000613257,0.0002932390000205487,6.740712142160865,6.545259360992411,chunk_9000.csv
14350,7220,14444,184.01719280000543,4.044423999992432,188.06161679999786,0.08775390000664629,0.0002955919998930767,6.748745101097261,6.544397235207186,chunk_9000.csv
14400,7302,14604,189.91388379997807,4.033679899992421,193.9475636999705,0.08761689998209476,0.00029633099999045956,6.748802137192847,6.550583649614173,chunk_9000.csv
