bub_id,frame,n_vertices,t_mesh_load_s,t_feat_s
1,4950,5342,0.018160600011469796,0.07054919999791309
1,5000,5194,0.017719600000418723,0.06894679999095388
1,5050,5194,0.057492899999488145,0.07026909998967312
1,5100,5090,0.0173466999840457,0.06797950001782738
1,5150,5096,0.017490700003691018,0.07013040001038462
1,5200,5132,0.01774049998493865,0.06877610000083223
1,5250,5184,0.018910699989646673,0.07098530000075698
1,5300,5206,0.017543099995236844,0.06989189999876544
1,5350,5136,0.05789850000292063,0.07178870000643656
1,5400,5120,0.017299900006037205,0.06808789999922737
1,5450,5022,0.017107599996961653,0.06847970001399517
1,5500,4954,0.01741060000495054,0.06469160001142882
1,5550,5168,0.01773760002106428,0.06924449998768978
1,5600,5270,0.01776000001700595,0.07036599999992177
1,5650,5318,0.05631020001601428,0.07084209998720326
1,5700,5408,0.018346999975619838,0.07020840002223849
1,5750,5464,0.01907420001225546,0.07043530000373721
1,5800,5468,0.01870539999799803,0.07192029998986982
1,5850,5510,0.01963399999658577,0.07147480000276119
1,5900,5534,0.019160499999998137,0.07217520000995137
1,5950,5582,0.055002400011289865,0.07319460000144318
1,6000,5644,0.019236299995100126,0.07425559998955578
1,6050,5688,0.019297400023788214,0.0761066000268329
1,6100,5774,0.019527099997503683,0.07771620000130497
1,6150,5938,0.02117079999879934,0.07902960001956671
1,6200,5992,0.061811099993065,0.07964070001617074
1,6250,6016,0.020455399993807077,0.07897199998842552
1,6300,5960,0.02028300001984462,0.08086270000785589
1,6350,5880,0.020245099993189797,0.08226080000167713
1,6400,5716,0.020270699984394014,0.0748913999996148
1,6450,5586,0.01924460000009276,0.07588390001910739
1,6500,5442,0.05740429999423213,0.0704762999957893
1,6550,5320,0.018081199988955632,0.06926320001366548
1,6600,5260,0.017969300010008737,0.06923729999107309
1,6650,5150,0.017350300011457875,0.06724159998702817
1,6700,5178,0.017757699999492615,0.0703075000201352
1,6750,5176,0.017927800014149398,0.06721460001426749
1,6800,5216,0.056291499990038574,0.07029760000295937
1,6850,5258,0.017713299981551245,0.06911539999418892
1,6900,5430,0.019457400019746274,0.06985480000730604
1,6950,5514,0.018603800010168925,0.07428230001823977
1,7000,5576,0.019058200006838888,0.07195740001043305
1,7050,5702,0.01967549999244511,0.07476980000501499
1,7100,5742,0.05727750001824461,0.07514180001453497
1,7150,5770,0.020159000006970018,0.08121149998623878
1,7200,5848,0.020142900000791997,0.07923440000740811
1,7250,5802,0.019815700012259185,0.07814670001971535
1,7300,5754,0.021088800014695153,0.07850890001282096
1,7350,5670,0.01930980000179261,0.07394410000415519
1,7400,5868,0.059438399999635294,0.07584619999397546
1,7450,5866,0.020155300007900223,0.07566010000300594
1,7500,5894,0.02009629999520257,0.07803460001014173
1,7550,5830,0.019825900002615526,0.07580590000725351
1,7600,5774,0.019510700018145144,0.07543100000475533
1,7650,5592,0.02032000001054257,0.07155900000361726
1,7700,5568,0.019762800016906112,0.07448089998797514
1,7750,5568,0.054679600027156994,0.07217280002078041
1,7800,5702,0.019170000014128163,0.07446519998484291
1,7850,5564,0.019077900011325255,0.07923790000495501
1,7900,5580,0.019146000006003305,0.07436820000293665
1,7950,5612,0.019080400001257658,0.0723829000198748
1,8000,5660,0.019258899992564693,0.07381090000853874
1,8050,5666,0.05466329999035224,0.07513479999033734
1,8100,5740,0.01973659999202937,0.07844750001095235
1,8150,5798,0.020029500010423362,0.0790559999877587
1,8200,5978,0.02173350000521168,0.08213930000783876
1,8250,6046,0.020482299994910136,0.0766116000013426
1,8300,6048,0.0598912000132259,0.08325929997954518
1,8350,5940,0.020089900004677474,0.07467730002827011
1,8400,5888,0.020446899987291545,0.0747179000172764
1,8450,5958,0.020498900004895404,0.07713459999649785
1,8500,5950,0.020074900006875396,0.07711230000131764
1,8550,6080,0.020731600001454353,0.07726680001360364
1,8600,6226,0.057767099991906434,0.08007689999067225
1,8650,6256,0.02154529999825172,0.08059399999910966
1,8700,6340,0.021685899992007762,0.080849300022237
1,8750,6288,0.02206570000271313,0.08083940000506118
1,8800,6286,0.021697699994547293,0.08546020000358112
1,8850,6144,0.05862440000055358,0.08058060001349077
1,8900,5978,0.02041649998864159,0.0755910000007134
1,8950,5786,0.0195469000027515,0.07639120001113042
1,9000,5686,0.019644299987703562,0.07332599998335354
1,9050,5760,0.020223300001816824,0.07244530000025406
1,9100,5808,0.05769480002345517,0.07731459999922663
1,9150,5936,0.020448299997951835,0.07601460002479143
1,9200,6096,0.02141050001955591,0.07953979997546412
1,9250,6008,0.020651400001952425,0.0765776000043843
1,9300,6056,0.02048179999110289,0.08031650001066737
1,9350,6150,0.020873699977528304,0.07634590001543984
1,9400,6180,0.056732699973508716,0.07994980001240037
1,9450,6064,0.02092759998049587,0.0779851000115741
1,9500,6258,0.021462199976667762,0.08052290001069196
1,9550,6338,0.021750999992946163,0.08108559998800047
1,9600,6386,0.02159859999665059,0.08405890001449734
1,9650,6376,0.06045379998977296,0.08655340000404976
1,9700,6476,0.02238100001704879,0.08217099998728372
1,9750,6416,0.02166819997364655,0.08434760000091046
1,9800,6306,0.021307199989678338,0.08052889999817125
1,9850,6308,0.021443899982841685,0.08027580002089962
1,9900,6134,0.05586259998381138,0.07777140001417138
1,9950,5972,0.020475199999054894,0.07578500002273358
1,10000,5878,0.0200858999742195,0.07486250001238659
1,10050,5810,0.019704600010300055,0.07606580000719987
1,10100,5746,0.019623200001660734,0.07318880001548678
1,10150,5770,0.0599305999930948,0.07414340000832453
1,10200,5850,0.020575500006088987,0.07722969999304041
1,10250,5968,0.0210330999980215,0.07663429999956861
1,10300,6056,0.020636500004911795,0.07728720002342016
1,10350,6168,0.02074549999088049,0.08070109999971464
1,10400,6104,0.06203339999774471,0.07908520000637509
1,10450,6124,0.021037899976363406,0.07899690000340343
1,10500,6292,0.02134969999315217,0.08083799999440089
1,10550,6340,0.021944700012682006,0.08327440000721253
1,10600,6380,0.02220350000425242,0.08015059999888763
1,10650,6452,0.06345149999833666,0.0884189999778755
1,10700,6298,0.021782199997687712,0.08585269999457523
1,10750,6272,0.021220399998128414,0.07997260001138784
1,10800,6144,0.020663600007537752,0.0763532999844756
1,10850,6166,0.020830499997828156,0.07843389999470674
1,10900,6098,0.059791100007714704,0.07620940002379939
1,10950,6134,0.021104999992530793,0.07707090000621974
1,11000,6094,0.02204609999898821,0.07907540001906455
1,11050,6076,0.02077820000704378,0.07614939997438341
1,11100,6008,0.020365699980175123,0.07787480001570657
1,11150,5944,0.07013690000167117,0.07687829999485984
1,11200,5976,0.019985899998573586,0.07652560001588427
1,11250,6008,0.020698600012110546,0.07850869998219423
1,11300,6210,0.021042299980763346,0.07999779999954626
1,11350,6322,0.021440000011352822,0.08316129999002442
1,11400,6392,0.02160340000409633,0.08262879998073913
1,11450,6384,0.057485600002110004,0.08184800000162795
1,11500,6356,0.021822200011229143,0.0818462000170257
1,11550,6442,0.021601099986582994,0.08259969999198802
1,11600,6558,0.022245700005441904,0.0846136000182014
1,11650,6452,0.058617400005459785,0.08218649998889305
1,11700,6364,0.02267729997402057,0.08313110002200119
1,11750,6306,0.021982999984174967,0.08096419999492355
1,11800,6218,0.02134680000017397,0.08120810001855716
1,11850,6268,0.021483599994098768,0.08055359998252243
1,11900,6212,0.02135870000347495,0.08195810002507642
1,11950,6340,0.05678149999585003,0.08132490000571124
1,12000,6264,0.02138980000745505,0.08047889999579638
1,12050,6256,0.021179200004553422,0.08256079998682253
1,12100,6150,0.020882499986328185,0.07680770001024939
1,12150,6054,0.02019419998396188,0.07609560000128113
1,12200,6048,0.05940329999430105,0.07786740001756698
1,12250,6140,0.02080019999993965,0.0810951000021305
1,12300,6366,0.02207300000009127,0.08079050001106225
1,12350,6462,0.022567399981198832,0.08243780001066625
1,12400,6556,0.022307999985059723,0.08159919999889098
1,12450,6558,0.05862570001045242,0.08384229999501258
1,12500,6520,0.022416199994040653,0.08244220001506619
1,12550,6522,0.02207309997174889,0.08339290000731125
1,12600,6606,0.022297399991657585,0.08226619998458773
1,12650,6668,0.06023200001800433,0.08513160000438802
1,12700,6670,0.022864700003992766,0.08660839998628944
1,12750,6540,0.02210689999628812,0.08178850001422688
1,12800,6606,0.0223886999883689,0.08664719999069348
1,12850,6596,0.02219599997624755,0.08303090001572855
1,12900,6564,0.059353999997256324,0.08356610001646914
1,12950,6600,0.0225219999847468,0.08342810001340695
1,13000,6616,0.022269599983701482,0.08494030000292696
1,13050,6462,0.021762599993962795,0.08674540001084097
1,13100,6480,0.021851299999980256,0.08010019999346696
1,13150,6272,0.060765800008084625,0.08155339999939315
1,13200,6302,0.021500600007129833,0.08003799998550676
1,13250,6306,0.021528699988266453,0.07945530000142753
1,13300,6434,0.021853100013686344,0.08289359998889267
1,13350,6572,0.022165400005178526,0.08388250001007691
1,13400,6598,0.06800379999913275,0.08582209999440238
1,13450,6592,0.02226580001297407,0.08238340000389144
1,13500,6668,0.022420699999202043,0.08280409997678362
1,13550,6676,0.02254869998432696,0.08593450000626035
1,13600,6746,0.022558099997695535,0.08423249999759719
1,13650,6714,0.05839920000289567,0.08324259999790229
1,13700,6678,0.02309820000664331,0.08429910000995733
1,13750,6646,0.022656200017081574,0.08216940000420436
1,13800,6686,0.022224599990295246,0.0862947000132408
1,13850,6728,0.06482219998724759,0.08570580001105554
1,13900,6834,0.02324070001486689,0.0834931000135839
1,13950,6786,0.02309839997906238,0.08403319999342784
1,14000,6694,0.022780400002375245,0.08241599999018945
1,14050,6708,0.02288490001228638,0.08312619998469017
1,14100,6746,0.059718200005590916,0.0834640999964904
1,14150,6764,0.023119799996493384,0.08311619999585673
1,14200,6842,0.023257799999555573,0.08238989999517798
1,14250,6986,0.02374140001484193,0.08847940000123344
1,14300,7112,0.02430850002565421,0.08638890000293031
1,14350,7220,0.059805700002470985,0.08812669999315403
1,14400,7302,0.025400999991688877,0.09088820000761189
2,4100,11969,0.040580000000773,0.15023349999682978
2,4800,11561,0.07732360000954941,0.1388091999979224
2,5900,12135,0.040802500006975606,0.15309249999700114
2,6100,12505,0.04273049999028444,0.14878260000841692
2,8450,12250,0.07785999999032356,0.1477512999845203
2,8800,12282,0.04275609998148866,0.1465563999954611
2,9500,12777,0.08308759998180903,0.1564072000037413
2,11450,12281,0.04099439998390153,0.14708470000186935
2,11550,12204,0.040331600001081824,0.14118219999363646
2,11750,12698,0.07928030000766739,0.15102109999861568
2,12900,12131,0.040608600014820695,0.1388501999899745
2,14200,14304,0.0884051000175532,0.1649491999996826
2,14250,14558,0.04841310001211241,0.16976550000254065
2,14300,14694,0.08875570000964217,0.17219670000486076
6,14450,7246,0.024067499994998798,0.08732779999263585
12,14850,29448,0.14275900000939146,0.3395365999895148
91,15800,218,0.0009361999982502311,0.003965400013839826
91,15850,164,0.0007203999848570675,0.0033150000090245157
91,15900,190,0.0008246999932453036,0.0035946000134572387
91,15950,162,0.0006947999936528504,0.0033448000031057745
91,16000,156,0.0006955999997444451,0.0033019000256899744
91,16050,198,0.0008967999892774969,0.00449220000882633
91,16100,176,0.0008251000253949314,0.003748899995116517
91,16150,194,0.0009118000161834061,0.0036026999878231436
138,15850,106,0.0005502999993041158,0.0029719999874942005
138,16150,104,0.0005407999851740897,0.0027920000138692558
138,16200,102,0.0005425999988801777,0.0026584999868646264
138,16400,106,0.0005415000196080655,0.0027490999782457948
138,16500,106,0.0005446999857667834,0.0026439999928697944
138,16550,104,0.0005144000169821084,0.002615899982629344
138,16600,116,0.0005852000031154603,0.0027033000078517944
138,16750,110,0.0005395999760366976,0.0026596000243443996
138,16800,504,0.0018358999805059284,0.02180170000065118
138,16850,132,0.0006470999796874821,0.0030937000119592994
138,16900,174,0.0007984999974723905,0.0034478000015951693
138,16950,194,0.0008534000080544502,0.0038084000116214156
138,17100,118,0.0005741999775636941,0.0028132000006735325
138,17150,106,0.0005222000181674957,0.00265650000073947
138,17300,104,0.0005187000206205994,0.0025984999956563115
138,17550,112,0.0005456000217236578,0.0026667999918572605
138,17600,154,0.0006716000207234174,0.0031328000186476856
138,17650,140,0.0006271999736782163,0.002963500010082498
230,16000,126,0.000586000009207055,0.002825699979439378
257,16150,102,0.0005058000097051263,0.002592400007415563
265,16150,122,0.0005655999993905425,0.002818099979776889
270,16200,198,0.000821399997221306,0.004113800008781254
277,16250,206,0.000993399997241795,0.003955399995902553
277,16300,174,0.0007409999961964786,0.003555000002961606
303,16350,106,0.0005591999797616154,0.0027938999992329627
307,16400,160,0.0007073000015225261,0.003204199980245903
307,16450,210,0.0008737999887671322,0.0036515000101644546
311,16500,200,0.0008200000156648457,0.003647600009571761
311,16550,206,0.0008806000114418566,0.0036226999945938587
326,16550,132,0.0006083000043872744,0.002950599999167025
344,16600,176,0.0007446999952662736,0.003218500001821667
344,16650,182,0.0007622000121045858,0.0033435999939683825
407,16650,130,0.000614699994912371,0.002897700003813952
407,16700,108,0.000530099991010502,0.002687200001673773
407,16750,122,0.0005850000015925616,0.002772199979517609
407,16850,120,0.0005675000138580799,0.0027664999943226576
407,16900,150,0.00068450000253506,0.003112300008069724
407,16950,118,0.0005576999974437058,0.0027101000014226884
407,17000,130,0.0006111999973654747,0.0029525000136345625
407,17050,142,0.0006435999821405858,0.00302100001135841
407,17100,116,0.0005590000073425472,0.0027757999778259546
407,17150,118,0.0005657000001519918,0.0027460000128485262
407,17200,130,0.0005994999955873936,0.0027796000067610294
407,17250,132,0.0006185999955050647,0.002860499982489273
407,17400,108,0.0005330000130925328,0.002615099976537749
407,17450,124,0.000618099991697818,0.0028802999877370894
407,17500,108,0.000525100011145696,0.0026313000125810504
407,17550,120,0.0005622000026050955,0.0027322999958414584
407,17600,124,0.0005875999922864139,0.002817700005834922
407,17650,122,0.0005640999879688025,0.00275580000015907
424,16700,102,0.0005213999829720706,0.0027686000103130937
424,16750,116,0.0005524999869521707,0.0027593999984674156
424,16800,104,0.0005191999953240156,0.002621099993120879
424,16850,124,0.0006355000077746809,0.0029394000011961907
424,16900,112,0.0005390000005718321,0.0028766999894287437
424,16950,132,0.000607900001341477,0.0029158999968785793
424,17000,124,0.0005870000168215483,0.0029734999989159405
424,17050,134,0.000880700012203306,0.003472099982900545
424,17100,146,0.0006505999772343785,0.0032121000112965703
424,17200,156,0.000670900015393272,0.003661199996713549
424,17250,144,0.0006572999991476536,0.0030915000243112445
424,17350,170,0.000756499997805804,0.0033408000017516315
424,17400,138,0.0006138000171631575,0.0029990999901201576
424,17450,140,0.0006647999980486929,0.0029503999976441264
424,17500,158,0.0006814000080339611,0.0031101999920792878
424,17550,292,0.0011242000036872923,0.004431799985468388
424,17600,144,0.0006818000110797584,0.002930299990111962
424,17650,154,0.0006560999900102615,0.003070500009926036
424,17700,154,0.0006636999896727502,0.003060399991227314
424,17750,136,0.0006010999786667526,0.0029320000030566007
424,17800,124,0.0005726999952457845,0.003032700013136491
424,17900,124,0.0005707999807782471,0.0027700000209733844
424,17950,154,0.0006791000196244568,0.0030394999776035547
424,18000,170,0.0007283999875653535,0.00342100000125356
424,18050,182,0.0007577000069431961,0.003965599986258894
424,18100,882,0.003153300000121817,0.02748379998956807
424,18150,480,0.001826499996241182,0.006709799985401332
424,18200,118,0.0005837000207975507,0.002768799982732162
424,18250,152,0.0007790999952703714,0.003173900011461228
477,16700,162,0.0007079000060912222,0.0031541000062134117
481,16700,104,0.0005187999922782183,0.00263580001774244
539,16750,136,0.000614099990343675,0.0028815999976359308
551,16750,112,0.0005298999894876033,0.002701600024010986
594,16750,214,0.0008636999991722405,0.0037551999848801643
628,16800,118,0.0005496999947354198,0.00269059999845922
628,16950,136,0.00061779998941347,0.0028922999917995185
672,16800,122,0.0005669000092893839,0.0027764999831561
673,16800,114,0.0005413999897427857,0.0026396000175736845
700,16850,130,0.000601100007770583,0.0028014999988954514
822,16900,136,0.0006145999941509217,0.0029255000117700547
826,16900,108,0.0005246000073384494,0.002594999998109415
827,16900,170,0.0007188000017777085,0.003216999990399927
889,16950,166,0.0007204999856185168,0.003190499992342666
890,17000,190,0.0008055999933276325,0.003474199998890981
890,17050,222,0.0008845999836921692,0.0038200000126380473
890,17100,245,0.0009577999881003052,0.003975500003434718
890,17150,211,0.0008269999816548079,0.0035219000128563493
890,17250,212,0.0008540999842807651,0.004277300002286211
890,17300,210,0.0011687999940477312,0.003829499997664243
935,16950,206,0.0008440999954473227,0.003770400013308972
941,16950,108,0.0005739999760407954,0.002861300017684698
960,17000,298,0.0011554000084288418,0.005268200009595603
960,17050,254,0.001037900015944615,0.004109200002858415
960,17100,254,0.0009944999765139073,0.003940900001907721
960,17150,280,0.0010771000233944505,0.004854800004977733
988,17000,110,0.000665400002617389,0.0027572999824769795
988,17050,176,0.0007516999903600663,0.0034985000093001872
988,17100,120,0.0005628000071737915,0.0028402000025380403
988,17150,152,0.0008445999992545694,0.0032702000171411783
988,17200,138,0.0006387000030372292,0.003254899987950921
988,17250,148,0.0006605999951716512,0.0031179000216070563
988,17300,138,0.0006124999781604856,0.0029919000226072967
988,17350,134,0.0006685999978799373,0.002967200009152293
988,17400,156,0.0006778000097256154,0.0031550999847240746
988,17450,140,0.0006325999856926501,0.002976000017952174
988,17500,176,0.0007488999981433153,0.0033700000203680247
988,17550,194,0.0008402999956160784,0.0036062999861314893
988,17600,186,0.0007781999884173274,0.00350550000439398
988,17650,154,0.0006998999742791057,0.003089000005275011
988,17700,174,0.0007383999763987958,0.003296000009868294
988,17750,126,0.0006094000127632171,0.002948499983176589
988,17800,166,0.0007418000022880733,0.003465200017672032
988,17850,132,0.0006249999860301614,0.00290839999797754
988,17900,150,0.0006710999878123403,0.0032528000010643154
988,17950,146,0.0007208000170066953,0.0030436999804805964
988,18000,164,0.0007346999773290008,0.003194100019754842
988,18050,152,0.0006564999930560589,0.003102100017713383
988,18100,162,0.0007058999908622354,0.003348900005221367
988,18150,178,0.0007937000191304833,0.0033195999858435243
988,18200,196,0.0008211999956984073,0.0034174000029452145
988,18250,188,0.0008344000088982284,0.003449599986197427
988,18300,210,0.0008603000023867935,0.0037466000067070127
1084,17050,494,0.0018127000075764954,0.006382499996107072
1084,17100,418,0.0015144000062718987,0.005557699972996488
1084,17150,440,0.0015899999998509884,0.0057533999788574874
1084,17200,428,0.0015607999812345952,0.0060477000079117715
1084,17250,434,0.0015888999914750457,0.005635499983327463
1084,17300,410,0.0014779999910388142,0.0062009000102989376
1084,17350,402,0.0015568000089842826,0.0055917999998200685
1084,17400,426,0.001584699988598004,0.006358300015563145
1084,17450,400,0.0015605999797116965,0.005462900007842109
1084,17500,404,0.0014980999985709786,0.005744299996877089
1084,17550,416,0.0015530000091530383,0.005674199986970052
1084,17600,422,0.0015472999948542565,0.006031099997926503
1084,17650,438,0.0016439000028185546,0.005801700026495382
1088,17050,410,0.0015450000064447522,0.005789299990283325
1093,17050,120,0.0006318000087048858,0.002909099974203855
1093,17150,114,0.0005647999932989478,0.0027824999997392297
1093,17300,116,0.0005584000027738512,0.0027012999926228076
1093,17350,124,0.0005803999956697226,0.0028030000103171915
1093,17450,128,0.0005968999757897109,0.002885299996705726
1094,17050,150,0.0007093999884091318,0.0031032999977469444
1094,17100,120,0.0005599999858532101,0.002739899995503947
1094,17150,132,0.0006279000081121922,0.0028485000075306743
1094,17200,136,0.0006098999874666333,0.0030909000197425485
1094,17250,128,0.000602099986281246,0.002933699986897409
1094,17300,144,0.0006322000117506832,0.003050300001632422
1094,17350,158,0.0007195000071078539,0.003501200000755489
1094,17400,180,0.0007613000052515417,0.004081199993379414
1094,17450,150,0.0007204999856185168,0.0032691000087652355
1094,17500,118,0.0005615999980363995,0.002757799986284226
1094,17550,126,0.0005870000168215483,0.0031219000229611993
1094,17600,138,0.0006205000099726021,0.0029916999919805676
1094,17650,118,0.0005548000044655055,0.0027593000268097967
1141,17150,144,0.0006493999972008169,0.003125899995211512
1141,17200,152,0.0006816999812144786,0.003112000005785376
1182,17150,136,0.0006293000187724829,0.002991199988173321
1242,17200,348,0.0013427000085357577,0.005081300012534484
1247,17200,316,0.001203799998620525,0.004667799978051335
1256,17250,236,0.000951100024394691,0.003967900003772229
1284,17250,152,0.0006625999812968075,0.0032281000167131424
1360,17300,140,0.000675299990689382,0.002993300004163757
1367,17300,190,0.0007885000086389482,0.003476900019450113
1394,17350,274,0.0011005999986082315,0.00608650001231581
1422,17350,842,0.00293950000195764,0.024635800014948472
1423,17350,158,0.0007584000122733414,0.0032946999999694526
1457,17400,134,0.0006495999987237155,0.0031117999751586467
1457,17450,144,0.0006674999895039946,0.0032341000041924417
1457,17500,150,0.0006946000212337822,0.0031173000170383602
1457,17550,134,0.0006343999993987381,0.0028935000009369105
1457,17750,150,0.0006647999980486929,0.003107199998339638
1457,17850,138,0.0006267999997362494,0.00295140000525862
1457,17900,138,0.00061779998941347,0.002910699986387044
1457,17950,124,0.0005951999919489026,0.0028623999969568104
1457,18000,444,0.0016284000012092292,0.006964800006244332
1457,18050,1518,0.005315200018230826,0.03004860001965426
1457,18100,480,0.0018375999934505671,0.006697300006635487
1457,18200,150,0.0007020999910309911,0.0032131000189110637
1457,18250,148,0.000674000009894371,0.0031705999863334
1457,18300,136,0.0006225999968592077,0.002912099997047335
1457,18350,176,0.0007505999819841236,0.003254200011724606
1465,17400,146,0.0007347000064328313,0.0031058999884407967
1465,17450,146,0.0006508999795187265,0.003061900002649054
1465,17500,166,0.0007176999934017658,0.0031233000045176595
1468,17400,172,0.0007535000040661544,0.003293899993877858
1476,17400,852,0.0029644000169355422,0.02444319997448474
1476,17450,792,0.002885900001274422,0.027075799996964633
1476,17500,790,0.0028674000059254467,0.023100699996575713
1476,17550,724,0.002646999986609444,0.021707700012484565
1476,17600,716,0.002671599999302998,0.02260489997570403
1476,17700,290,0.0012376999948173761,0.004845899995416403
1476,17750,750,0.002849699987564236,0.02352479999535717
1476,17800,744,0.0027458000113256276,0.022863199992571026
1476,17850,136,0.0007325999904423952,0.0031607999990228564
1476,17900,750,0.002710600005229935,0.02282539999578148
1476,17950,800,0.002885099995182827,0.023236899985931814
1476,18000,782,0.003139299980830401,0.024940700008301064
1476,18050,784,0.0030220000189729035,0.023218499991344288
1476,18100,784,0.002854299993487075,0.022520099999383092
1476,18150,786,0.002873399993404746,0.022818700002972037
1476,18200,740,0.0027039000124204904,0.02333060000091791
1476,18250,810,0.002971799985971302,0.023848699987865984
1476,18300,818,0.0029878999921493232,0.022940499999094754
1476,18350,820,0.0030343000253196806,0.023193700006231666
1476,18400,764,0.0027879000117536634,0.023281600006157532
1476,18450,816,0.0029510000022128224,0.02594270001281984
1476,18500,800,0.0029135000077076256,0.022960699978284538
1481,17400,282,0.0013111000007484108,0.004639299993868917
1481,17450,238,0.0009730999881867319,0.0041000999917741865
1481,17500,252,0.001010999985737726,0.004153699992457405
1481,17550,182,0.0007778999861329794,0.003894699999364093
1481,17600,288,0.0011195999977644533,0.00457380001898855
1481,17650,270,0.0010540999937802553,0.0042329000134486705
1481,17700,572,0.0023267999931704253,0.023167200008174405
