series,bin,n,scalar_lo,scalar_hi,mape_pct,sem_ape_pct,max_ape_pct
minnaert,0,10,1.0185186862945557,1.1640417575836182,0.9215904255424061,0.04781925938618863,1.1851811061565847
minnaert,1,10,1.1640417575836182,1.2767487049102784,1.239752524084381,0.15719849382303916,2.5468756557001027
minnaert,2,10,1.2767487049102784,1.392543077468872,2.3391991842368176,0.901599798534271,10.416505521004087
minnaert,3,10,1.392543077468872,1.534513235092163,3.5712623280782174,1.1326638925556698,13.380568148053213
minnaert,4,10,1.534513235092163,1.7171555757522583,5.421205382692468,1.216767984600794,13.966324130661212
minnaert,5,10,1.7171555757522583,1.9522277355194093,6.880190803753024,1.267176287843821,12.298057711229639
minnaert,6,10,1.9522277355194093,2.3426187992095957,12.009016154768242,1.8078342795250155,20.61137555520772
minnaert,7,10,2.3426187992095957,2.845711660385132,13.188941595152741,1.6846098502593114,19.70100583279132
minnaert,8,10,2.845711660385132,4.2544157981872575,13.065707965263186,1.7821964715055278,22.93127540801797
minnaert,9,10,4.2544157981872575,18.369882583618164,16.417145969503594,1.7105267333991017,24.9702740300792
strasberg,0,10,1.0185186862945557,1.1640417575836182,0.17858928674745372,0.04570591779795428,0.4363283909589111
strasberg,1,10,1.1640417575836182,1.2767487049102784,0.371176872795803,0.15319480586430043,1.6492806694263353
strasberg,2,10,1.2767487049102784,1.392543077468872,1.265674998033233,0.9162901298529329,9.481848217372216
strasberg,3,10,1.392543077468872,1.534513235092163,2.32967571664106,1.116946412893136,12.000044237837908
strasberg,4,10,1.534513235092163,1.7171555757522583,3.7835759062362166,1.209728722041855,12.036138162860748
strasberg,5,10,1.7171555757522583,1.9522277355194093,4.366372029334031,1.117662435452113,9.699218928552822
strasberg,6,10,1.9522277355194093,2.3426187992095957,8.911442056894277,1.8828587869460351,18.02967662014428
strasberg,7,10,2.3426187992095957,2.845711660385132,9.388857227093578,1.7074815853075826,16.682643317839055
strasberg,8,10,2.845711660385132,4.2544157981872575,8.469868129778138,1.7663392317062694,18.620611687694012
strasberg,9,10,4.2544157981872575,18.369882583618164,7.3549608102177615,1.7099388813100507,14.687370345518236
residual,0,10,1.0185186862945557,1.1640417575836182,0.02153576888278195,0.005164473448969649,0.053110841091020544
residual,1,10,1.1640417575836182,1.2767487049102784,0.028121768833506956,0.011804703477254049,0.12427555631160701
residual,2,10,1.2767487049102784,1.392543077468872,0.06239106205983521,0.02660373436833035,0.28944550487450205
residual,3,10,1.392543077468872,1.534513235092163,0.10955916502129318,0.03449081911764892,0.3175128377871197
residual,4,10,1.534513235092163,1.7171555757522583,0.16008182217252884,0.07129987899625706,0.7771718136552042
residual,5,10,1.7171555757522583,1.9522277355194093,0.33988140006533296,0.060840573439768335,0.6858088566778381
residual,6,10,1.9522277355194093,2.3426187992095957,0.5897652382337313,0.19575352786892616,1.929987416272465
residual,7,10,2.3426187992095957,2.845711660385132,0.7875067646160427,0.36186637897116397,3.7769998284885404
residual,8,10,2.845711660385132,4.2544157981872575,0.4404452268021082,0.1269271047575149,1.3848471272779468
residual,9,10,4.2544157981872575,18.369882583618164,0.9211285080975185,0.334079563045091,3.3931836480991184
direct,0,10,1.0185186862945557,1.1640417575836182,0.03752451739757842,0.004695214003209089,0.06333566985564264
direct,1,10,1.1640417575836182,1.2767487049102784,0.03090225747387531,0.008045620173156371,0.0949113283601505
direct,2,10,1.2767487049102784,1.392543077468872,0.02843476751375506,0.007951549271047551,0.07303905111965496
direct,3,10,1.392543077468872,1.534513235092163,0.08771999960556229,0.017129877853540653,0.16743349784525008
direct,4,10,1.534513235092163,1.7171555757522583,0.16100384160204803,0.07508045656498841,0.7596111009813113
direct,5,10,1.7171555757522583,1.9522277355194093,0.23198877699037027,0.09551413942503985,0.9196358245276515
direct,6,10,1.9522277355194093,2.3426187992095957,0.31327770403569544,0.14125039027952457,1.380067390154763
direct,7,10,2.3426187992095957,2.845711660385132,0.5577308548901736,0.15026706714413737,1.4470341781009897
direct,8,10,2.845711660385132,4.2544157981872575,0.32351466978988425,0.11000386458389454,0.9489752361083988
direct,9,10,4.2544157981872575,18.369882583618164,0.7874682231015622,0.29643489729604844,3.263827192220066
