mesh_id,mesh_filename,source,surface_area,volume,M,W_vertex,Phi_VM,V_hull,A_hull,M_hull,eta_V,eta_A,eta_M,i00,i11,i22,frequency,f_strasberg
VOF/bubble.0165.9.obj,bubble.0165.9.obj,VOF,6.425163915544742,0.9999999999999996,12.960949570345084,32.13596136896368,0.6014647412314522,1.5506011655873249,8.002207482327986,11.976286918029157,0.644911162324083,0.8029239343936063,1.0822176905960403,0.08835999687655662,0.7171892444400931,0.7281335916579449,5.898852127,5.74627612819204
VOF/bubble.0166.1.obj,bubble.0166.1.obj,VOF,4.898030699936616,0.9999999999999994,7.893993896215671,15.082772835460414,0.9875297956815806,1.0001934533139238,4.898208498915617,7.893902428726815,0.9998065841030218,0.999963701222796,1.0000115871065904,0.14011594776127123,0.1557076555461777,0.1754688900188729,5.305966174,5.302117804713936
VOF/bubble.0166.33.obj,bubble.0166.33.obj,VOF,5.082451800147965,0.9999999999999996,8.187679089446645,22.4191124325623,0.9521079287889336,1.0019839078268613,5.0881595167271305,8.186195497621856,0.9980200202704208,0.9988782355269324,1.0001812309301945,0.13485375938029764,0.1642474192810844,0.18641608113795366,5.33888052,5.311162709994895
VOF/bubble.0166.48.obj,bubble.0166.48.obj,VOF,4.991923240696049,0.9999999999999994,8.078549406817089,21.76752284199332,0.9649695492192228,1.0039430461749144,5.000801544595104,8.075225214201343,0.996072440374045,0.9982246238288238,1.0004116532390823,0.1370555870386543,0.1617815693349932,0.17689781773162344,5.321390157,5.303777248110645
VOF/bubble.0166.8.obj,bubble.0166.8.obj,VOF,4.970190684714936,0.9999999999999994,8.012510142068162,14.673854804682849,0.972922847050443,1.000334275647602,4.970440851435757,8.01242087856162,0.9996658360552664,0.999949669108174,1.0000111406412486,0.1273904613517834,0.1697294985571867,0.19182611634820615,5.325476351,5.32090348656469
VOF/bubble.0167.39.obj,bubble.0167.39.obj,VOF,7.22955289034461,1.0,15.727899780008045,70.50600230449976,0.4956513131747283,2.045360919643404,10.328026926008553,14.171442252095105,0.4889112676379598,0.699993613701644,1.109830566305475,0.08068962400213762,1.2228105431745706,1.2322207612640899,6.165332863,5.9864438573980605
VOF/bubble.0167.61.obj,bubble.0167.61.obj,VOF,4.919381728945856,1.0,7.933980346410765,18.849121256760043,0.9825527464241982,1.0010865740775516,4.921632287848588,7.933384208929688,0.9989146052842104,0.999542721038244,1.0000751428980843,0.14338975387092887,0.15297984850030477,0.17253039271996692,5.306222033,5.299485904846141
VOF/bubble.0168.11.obj,bubble.0168.11.obj,VOF,4.977345071521066,1.0,8.05251112555878,21.20443793368073,0.9680898365602144,1.0024843376023196,4.985572828056684,8.050620640524713,0.997521819035835,0.998349686822482,1.0002348247568082,0.14312346800764061,0.1611156845174242,0.16599057394669806,5.316258122,5.296504701880633
VOF/bubble.0168.43.obj,bubble.0168.43.obj,VOF,5.19524496412449,1.0,8.283989491069352,16.76234895202135,0.9410386369810818,1.000550646706905,5.195644688009976,8.283710693461888,0.9994496563380202,0.9999230655848332,1.0000336561255916,0.14089746810767176,0.15860090948948147,0.22735668219353264,5.376771145,5.36904956825818
VOF/bubble.0169.0.obj,bubble.0169.0.obj,VOF,4.963460068775547,0.9999999999999996,8.037261414843599,18.432150391804324,0.9699266674397706,1.0029215211594338,4.969020029110977,8.03554697696242,0.9970869892630714,0.998881075080628,1.000213356711882,0.1326720058353783,0.1644448265824431,0.1826006231108272,5.32072189,5.310001630289467
VOF/bubble.0169.15.obj,bubble.0169.15.obj,VOF,4.959386742477028,0.9999999999999994,7.976023312054263,15.286476781737086,0.9773735449920248,1.0001618677374615,4.959520392269483,7.975929889535061,0.999838158459462,0.9999730518715754,1.0000117130567214,0.14374492751042198,0.14757113338646694,0.19333644376569645,5.321704057,5.319450484779573
VOF/bubble.0169.18.obj,bubble.0169.18.obj,VOF,4.953996180664097,0.9999999999999996,7.988841248381486,14.59208649835314,0.9758053686472816,1.0002076067304964,4.954111495985519,7.988790708998046,0.9997924363611116,0.999976723309212,1.000006326287079,0.13008028900694885,0.1676876350780872,0.18526580346716343,5.320772056,5.313506818302619
VOF/bubble.0169.23.obj,bubble.0169.23.obj,VOF,4.955346955371027,1.0,7.984205447343892,20.285557352078023,0.9763719421867906,1.001032006182467,4.957769875425126,7.983019283273336,0.9989690577563026,0.999511288318139,1.000148585895695,0.14713727920868588,0.15868877867422881,0.16158876093567331,5.310858995,5.294195099747448
VOF/bubble.0169.42.obj,bubble.0169.42.obj,VOF,4.910818679136527,0.9999999999999996,7.929134832673923,18.87462679796637,0.9831531868165536,1.001687029216115,4.915819746292004,7.927872855142048,0.9983158120581478,0.9989826585567444,1.0001591823626506,0.14612232459936977,0.15678199164040113,0.16206524119712246,5.303047393,5.29445319858133
VOF/bubble.0170.46.obj,bubble.0170.46.obj,VOF,5.199368677935471,0.9999999999999994,8.3393541835836,17.517486228251816,0.9347911130561416,1.027988545983761,5.214366468684757,8.323949093439424,0.972773484594639,0.99712375590796,1.0018506949010917,0.12360072907128997,0.18316822244671263,0.22062963615606607,5.375861534,5.35369739707465
VOF/bubble.0170.70.obj,bubble.0170.70.obj,VOF,4.940375854086394,1.0,7.982937348053735,16.622311234010095,0.976527040055261,1.0007058901021813,4.94153474622016,7.982560203801394,0.9992946078271716,0.999765479310926,1.0000472460266772,0.13554951485450473,0.15959850999601127,0.1831007878995671,5.316419116,5.309277056904946
VOF/bubble.0171.30.obj,bubble.0171.30.obj,VOF,7.376446795670086,1.0,13.08378434236424,68.32301502849066,0.5958179969536896,1.6569538316992345,8.438282313500054,11.725875983206643,0.603517117296191,0.8741644948129809,1.1158044278399617,0.10559049635421484,0.5039736318818678,0.5433686267267915,5.903021575,5.62366398322663
VOF/bubble.0171.34.obj,bubble.0171.34.obj,VOF,8.729939035909755,1.0000000000000002,19.08791090449928,97.7381578578748,0.4084026910249246,1.920368893957576,11.421413959893451,18.154756103224635,0.5207332836657017,0.7643483605939798,1.0514000185939651,0.054208670050252636,1.660042202510621,1.6678524636635437,6.585660921,6.315514725595926
VOF/bubble.0171.43.obj,bubble.0171.43.obj,VOF,6.541603079553044,0.9999999999999994,12.086036901043954,42.82672186754101,0.6450049957044356,1.3662850535999986,7.445048540525209,11.802666943775955,0.7319116880954808,0.8786515015913609,1.0240089768370046,0.076920158829461,0.6194582295110582,0.6243984254206572,5.851419343,5.738696757855461
VOF/bubble.0171.56.obj,bubble.0171.56.obj,VOF,4.913847867767113,1.0,7.931431056288748,19.34764545536564,0.9828685547560166,1.0016165313064107,4.917091862720719,7.930321703286834,0.9983860776495947,0.9993402614707688,1.0001398875157177,0.1491890980166018,0.15412041473303573,0.1614891141671859,5.303479056,5.293710345553434
VOF/bubble.0171.57.obj,bubble.0171.57.obj,VOF,5.001959032063693,0.9999999999999996,8.036744577719183,16.40249148247016,0.9699890427093646,1.000244850431924,5.002205242425209,8.0365830416547,0.999755209505134,0.9999507796362638,1.0000201000927442,0.13780281273782324,0.15452433294237355,0.2001469559954685,5.331641586,5.32837525527227
VOF/bubble.0171.63.obj,bubble.0171.63.obj,VOF,4.924788457780101,1.0,7.957084397263463,19.96652997988476,0.9796998234833972,1.0020499855744678,4.930741413000472,7.954978602409547,0.997954208269069,0.9987926855777358,1.0002647140814782,0.14544679478279834,0.15821345290017963,0.16175834990469815,5.305011513,5.294630999920306
VOF/bubble.0172.2.obj,bubble.0172.2.obj,VOF,4.92054769565318,1.0,7.930470822839292,15.33556836864011,0.9829875619730885,1.0002848831187594,4.920795549741147,7.93037922381024,0.999715198016518,0.9999496312973256,1.0000115503970828,0.13789018586041948,0.1576958930122357,0.17993752507959163,5.311620358,5.305851797367832
VOF/bubble.0172.4.obj,bubble.0172.4.obj,VOF,4.953016587007715,1.0,7.970407049954757,14.623210594933408,0.9780622408093648,1.0001435302612869,4.953107769855201,7.970350399825475,0.9998564903366928,0.9999815907806324,1.0000071076083783,0.13864310935222515,0.15687936911252096,0.18426389508471605,5.319023112,5.3088896213089605
VOF/bubble.0172.45.obj,bubble.0172.45.obj,VOF,5.300804799038788,0.9999999999999996,8.768183845762223,22.541707427236936,0.8890728475326392,1.007079011962615,5.315229391465266,8.763019748240858,0.9929707481950004,0.9972861768770244,1.0005893057039388,0.10284232992324062,0.23194941474397482,0.2468290188400628,5.425823284,5.398021111680426
VOF/bubble.0172.51.obj,bubble.0172.51.obj,VOF,4.925300192354986,0.9999999999999994,7.934480406952872,15.09839917483514,0.9824908222862802,1.0001528570828604,4.925435617696502,7.934394346070228,0.9998471662788558,0.9999725049006774,1.0000108465597866,0.13749536255956343,0.1552163600193837,0.18592984349832992,5.313757308,5.311831737298285
VOF/bubble.0172.62.obj,bubble.0172.62.obj,VOF,4.99658806487939,1.0,8.031572561612322,16.80833477693336,0.9706136774137004,1.0003970309539865,4.997126944154343,8.031368556876743,0.9996031266170314,0.9998921621801936,1.0000254009928862,0.13964113076806822,0.15250360452664113,0.19794629778760342,5.329547563,5.325141387603155
VOF/bubble.0173.24.obj,bubble.0173.24.obj,VOF,4.983131875171624,0.9999999999999996,8.013716832012971,15.200970865386694,0.9727763462142868,1.0004707841469906,4.983522080346821,8.013578825041154,0.9995294373864276,0.9999217009237832,1.000017221640272,0.13849852969838167,0.1537216105689373,0.1965995969979215,5.327540329,5.323559306926334
VOF/bubble.0173.35.obj,bubble.0173.35.obj,VOF,6.712511287075946,0.9999999999999992,12.245436554980708,54.44410651146814,0.6366089232050075,1.4493504860260558,7.496436836717999,10.848095292671765,0.6899642354568623,0.8954269119160267,1.1288098255601509,0.12494344316984057,0.29761452322483006,0.3494345428910491,5.721206252,5.4629263571657685
VOF/bubble.0174.12.obj,bubble.0174.12.obj,VOF,4.883955373125437,0.9999999999999994,7.87730493184824,17.863899811645325,0.9896219896126892,1.0010452114392454,4.885779057194156,7.876762811320384,0.99895587988704,0.9996267362794408,1.0000688252954726,0.1503255863876743,0.15396575666054282,0.1590046042053065,5.298413664,5.29313010078359
VOF/bubble.0175.69.obj,bubble.0175.69.obj,VOF,4.926203988437447,0.9999999999999996,7.932467167276915,13.979870471970848,0.9827401759190124,1.0000880410090585,4.926244758549724,7.932445120857276,0.999911966741478,0.9999917238963398,1.0000027792716248,0.1401112160423713,0.15250332992996524,0.18608537035421766,5.314291775,5.311338747969447
VOF/bubble.0175.8.obj,bubble.0175.8.obj,VOF,4.988105020208386,1.0,8.057369361816189,23.008339769456825,0.9675061213383837,1.0025408373771052,4.992588118505592,8.056018620270747,0.9974656021157676,0.9991020492396342,1.000167668622568,0.14450650880984667,0.15541766840099414,0.17001613449740208,5.316663733,5.2974728490259695
VOF/bubble.0176.15.obj,bubble.0176.15.obj,VOF,4.991156351838934,1.0,8.029093709418557,16.443907063922392,0.9709133386121656,1.0003943896929746,4.991611485421641,8.028904121893357,0.9996057657889348,0.9999088203110286,1.0000236131260658,0.13636214500438285,0.15599436627835786,0.198611296736499,5.329326945,5.326622389220129
VOF/bubble.0176.22.obj,bubble.0176.22.obj,VOF,5.165539574278798,1.0,8.423627111510765,24.52793696889418,0.9254391340268372,1.0074301302585993,5.182399348056322,8.416506757621578,0.9926246694083966,0.9967467243172128,1.000845998713509,0.11661559341172685,0.19120355962293187,0.21070591920316653,5.371492201,5.346492305196926
VOF/bubble.0176.50.obj,bubble.0176.50.obj,VOF,6.526032673856742,0.9999999999999996,11.345046732821494,52.26136920185383,0.6871328398224029,1.191597871632743,6.592879401390932,9.70577024234149,0.8392092867955413,0.9898607689501968,1.1688971044594327,0.1814331768969945,0.20008054162321776,0.33704532452112457,5.636510953,5.523376581907887
VOF/bubble.0176.55.obj,bubble.0176.55.obj,VOF,4.925755415963059,0.9999999999999996,7.944190665480027,19.32903502775804,0.9812899145680892,1.001339599129195,4.928819594213618,7.94329030259756,0.9986621929959026,0.9993783139772136,1.0001133488577365,0.14308284528428583,0.15929620311319806,0.16444939936433717,5.306128462,5.296015665814906
