series,bin,n,scalar_lo,scalar_hi,mape_pct,sem_ape_pct,max_ape_pct
minnaert,0,10,0.019825761235743415,0.17950506727407559,0.9482827339688459,0.05120180145528464,1.2133719983883553
minnaert,1,10,0.17950506727407559,0.2966180432740128,1.212951785594964,0.15888856578394905,2.5468756557001027
minnaert,2,10,0.2966180432740128,0.43515536371663427,1.5218694315717367,0.13558195894670472,2.3567238303760707
minnaert,3,10,0.43515536371663427,0.6079572237904668,4.435369601498357,1.308366349251646,13.380568148053213
minnaert,4,10,0.6079572237904668,0.8419123754823901,6.413174490110913,1.2825889692951316,13.966324130661212
minnaert,5,10,0.8419123754823901,1.1385269109858391,7.31689580580736,1.4144476606903975,13.171758972626982
minnaert,6,10,1.1385269109858391,1.6975713238025463,10.950835976074655,1.99565222872416,20.61137555520772
minnaert,7,10,1.6975713238025463,2.448040775848903,12.004710566762068,1.7881196897870044,19.140925342575372
minnaert,8,10,2.448040775848903,4.348931275849538,12.189222824220735,1.9148418968936547,22.93127540801797
minnaert,9,10,4.348931275849538,24.324214675933842,16.417145969503594,1.7105267333991017,24.9702740300792
strasberg,0,10,0.019825761235743415,0.17950506727407559,0.1961891032327835,0.05423496734988041,0.5001102809460491
strasberg,1,10,0.17950506727407559,0.2966180432740128,0.332367064003915,0.1546082822394125,1.6492806694263353
strasberg,2,10,0.2966180432740128,0.43515536371663427,0.43701098769962776,0.1355848962051321,1.379725534983579
strasberg,3,10,0.43515536371663427,0.6079572237904668,3.00246572941462,1.3421377726586297,12.000044237837908
strasberg,4,10,0.6079572237904668,0.8419123754823901,4.577887487435609,1.2742936116095982,12.036138162860748
strasberg,5,10,0.8419123754823901,1.1385269109858391,3.7850460523017424,0.9945197568307578,9.396236463516608
strasberg,6,10,1.1385269109858391,1.6975713238025463,8.288514807451572,2.019845195753791,18.02967662014428
strasberg,7,10,1.6975713238025463,2.448040775848903,8.307848219415956,1.732436093890156,16.183208959487633
strasberg,8,10,2.448040775848903,4.348931275849538,7.81960504900596,1.8856712502965822,18.620611687694012
strasberg,9,10,4.348931275849538,24.324214675933842,7.3549608102177615,1.7099388813100507,14.687370345518236
residual,0,10,0.019825761235743415,0.17950506727407559,0.029403709137253785,0.009940323396955204,0.09169049517691173
residual,1,10,0.17950506727407559,0.2966180432740128,0.03542474360054483,0.013712320529319644,0.12427555631160701
residual,2,10,0.2966180432740128,0.43515536371663427,0.04060587975516592,0.00977367400985501,0.09954092507848585
residual,3,10,0.43515536371663427,0.6079572237904668,0.10783582040388143,0.03681823621301643,0.3175128377871197
residual,4,10,0.6079572237904668,0.8419123754823901,0.2332940387958716,0.09337384531211536,0.7771718136552042
residual,5,10,0.8419123754823901,1.1385269109858391,0.3538375272940845,0.06433011672017318,0.6880391481100996
residual,6,10,1.1385269109858391,1.6975713238025463,0.5174119840477799,0.20410057009281873,1.929987416272465
residual,7,10,1.6975713238025463,2.448040775848903,0.8767895152932113,0.35564474905021837,3.7769998284885404
residual,8,10,2.448040775848903,4.348931275849538,0.4065599843933466,0.12589052713440882,1.3848471272779468
residual,9,10,4.348931275849538,24.324214675933842,0.9211285080975185,0.334079563045091,3.3931836480991184
direct,0,10,0.019825761235743415,0.17950506727407559,0.04002216268635752,0.00386152797223221,0.06333566985564264
direct,1,10,0.17950506727407559,0.2966180432740128,0.029903824300502407,0.008261743789630533,0.0949113283601505
direct,2,10,0.2966180432740128,0.43515536371663427,0.031148944145277663,0.010049527924101416,0.09711322844545793
direct,3,10,0.43515536371663427,0.6079572237904668,0.0636504458482111,0.017673266071170143,0.16743349784525008
direct,4,10,0.6079572237904668,0.8419123754823901,0.24668439311133988,0.11093222712818658,0.9196358245276515
direct,5,10,0.8419123754823901,1.1385269109858391,0.15170646628173592,0.0608773541501489,0.5948517632843833
direct,6,10,1.1385269109858391,1.6975713238025463,0.2826447009463179,0.14482008576342015,1.380067390154763
direct,7,10,1.6975713238025463,2.448040775848903,0.6055347510501312,0.15505901024432733,1.4470341781009897
direct,8,10,2.448040775848903,4.348931275849538,0.30719458410218453,0.10744998323588442,0.9489752361083988
direct,9,10,4.348931275849538,24.324214675933842,0.7874682231015622,0.29643489729604844,3.263827192220066
