bin,is_bin_thumbnail,mesh_id_10k,row_10k,source_10k,mesh_filename,mesh_id_archive,source_archive,non_sphericity,phi,non_sph_va,non_sph_vm,non_sph_w,eta_V,eta_A,eta_M,surface_area,volume,M,W_vertex,Phi_VM,V_hull,A_hull,M_hull,i00,i11,i22,f_gt,f_minnaert,f_strasberg,f_pred_residual,f_pred_direct,f_pred_minnaert_residual,ape_minnaert,ape_strasberg,ape_residual,ape_direct,ape_minnaert_residual
4,False,LBM/bubble.0086.94.obj,7673,LBM,bubble.0086.94.obj,lbm_exhale_3k/bubble.0086.94.obj,lbm_exhale_3k,0.0534186290065633,0.9465813709934366,0.0534186290065633,0.0611779652404259,0.2358540820222544,0.9995571789706768,0.9998582077868178,1.0000334768532129,5.108885522407918,0.9999999999999996,8.303548373188637,16.444988213265763,0.938822034759574,1.0004430172066583,5.109610025321906,8.303270405824074,0.1088020788507269,0.207699052023688,0.2178507894861004,5.369153036,5.255093770093691,5.3626276942670845,5.377145649039024,5.366032230789036,5.366032419918759,2.1243437305948594,0.12153391213033837,0.14886171031880727,0.058124720790033065,0.05812119826567643
4,False,VOF/bubble.0288.47.obj,5196,VOF,bubble.0288.47.obj,tim2016_6k/bubble.0288.47.obj,tim2016_6k,0.0550429122727528,0.9449570877272472,0.0550429122727528,0.1956476430418319,0.900859567210756,0.8802237344196258,0.8945418706664185,1.045347843880822,5.117667166961622,0.9999999999999994,9.691715467736149,126.75323539360734,0.8043523569581681,1.1360747965508429,5.720992314366511,9.271282783495252,0.124231,0.179233,0.191549,5.387427782,5.255093770093692,5.322537094598761,5.4277887682893455,5.389330586097448,5.389330655587411,2.456348692941184,1.2044836613503263,0.7491698807396826,0.035319343004577355,0.03532063285876991
4,False,VOF/bubble.0217.58.obj,2753,VOF,bubble.0217.58.obj,tim2016_6k/bubble.0217.58.obj,tim2016_6k,0.0568395432653728,0.9431604567346272,0.0568395432653728,0.055202380226946,0.4820176130740455,0.9943419195355856,0.9985348763005064,1.0002199871073638,5.127415836317323,0.9999999999999994,8.251030714190456,24.26022762846478,0.944797619773054,1.0056902765067537,5.134939157372246,8.24921599302613,0.139766,0.156509,0.196936,5.350270917,5.255093770093692,5.3207959858978775,5.3437496639627255,5.352794398312,5.35279442744944,1.7789220094236806,0.5509053945000832,0.1218864079677411,0.04716548659212665,0.04716603118959598
4,False,LBM/bubble.0043.16.obj,6191,LBM,bubble.0043.16.obj,lbm_exhale_3k/bubble.0043.16.obj,lbm_exhale_3k,0.0606694094269809,0.939330590573019,0.0606694094269809,0.0706719153797678,0.2803220305946401,0.994579939367858,0.998109693423486,1.0003176812738346,5.148321486154647,1.0,8.388376837473004,17.461102254863025,0.9293280846202322,1.0054495977825442,5.158071823244258,8.385712853531682,0.1112649430278741,0.2069017924624912,0.2181837740237672,5.377003819,5.255093770093691,5.3589859930350405,5.378813569621262,5.375574509122855,5.375574498333144,2.2672486948127455,0.33509044388794856,0.03365723146537068,0.02658190184083058,0.026582102504838077
4,False,LBM/bubble.0080.128.obj,7379,LBM,bubble.0080.128.obj,lbm_exhale_3k/bubble.0080.128.obj,lbm_exhale_3k,0.0607523957828761,0.9392476042171238,0.0607523957828761,0.0746134813319944,0.4572274073347003,0.9781546267409046,0.9901651125678532,1.0029144607977574,5.148776361351766,0.9999999999999994,8.424106059662906,23.15218340825145,0.9253865186680056,1.0223332514736254,5.199916959303022,8.399625679902993,0.1282966169897345,0.182669653742893,0.1879727761626982,5.361288573,5.255093770093692,5.316916991501774,5.346751433443538,5.363183848358134,5.363184247171353,1.980770135021568,0.8276290465259832,0.27115010428039094,0.03535111629093481,0.03535855504774604
5,False,LBM/bubble.0104.105.obj,8661,LBM,bubble.0104.105.obj,lbm_exhale_3k/bubble.0104.105.obj,lbm_exhale_3k,0.0615205386591083,0.9384794613408916,0.0615205386591083,0.0629907903808596,0.34180614176055,0.9766933616181352,0.993286147602641,1.0023237329041303,5.152990620742841,1.0,8.319613189938774,19.09220278653458,0.9370092096191404,1.023862800033013,5.187820884424806,8.300325450574285,0.1293192449585043,0.1742694716905733,0.2075078510615813,5.364123949,5.255093770093691,5.333656898309697,5.359256506402567,5.361294927427824,5.361295206266291,2.032581274089218,0.5679781261576218,0.09074068093336739,0.05273967565016366,0.05273447743942815
5,False,VOF/bubble.0249.35.obj,3779,VOF,bubble.0249.35.obj,tim2016_6k/bubble.0249.35.obj,tim2016_6k,0.0650924223429135,0.9349075776570864,0.0650924223429135,0.0767428349246539,0.3212248133077833,0.996512269137533,0.9987167586894596,1.0002508670506447,5.172678003283003,0.9999999999999996,8.443534991472632,18.51330287366155,0.923257165075346,1.0034999377032108,5.179324326219093,8.441417318006803,0.108946,0.209703,0.227334,5.386245759,5.255093770093691,5.371196341843231,5.3949369184268985,5.382646101919385,5.382646572361564,2.43494253278668,0.27940457658513973,0.16135838979080885,0.0668305391487273,0.06682180500996729
5,False,VOF/bubble.0236.27.obj,3369,VOF,bubble.0236.27.obj,tim2016_6k/bubble.0236.27.obj,tim2016_6k,0.072446483127798,0.927553516872202,0.072446483127798,0.1013748683520748,0.4337008802496664,0.9928822705780608,0.9961869910298714,1.0008560362529657,5.213689317201635,0.9999999999999996,8.674979037305345,22.19034106904379,0.8986251316479251,1.0071687546780292,5.2336452534997004,8.667559292326386,0.110249,0.211663,0.221299,5.40101107,5.255093770093691,5.363080499126825,5.395850974839156,5.401162216926579,5.401162367052689,2.7016663734834636,0.702286486392533,0.09553942945063623,0.0027984931824836575,0.002801272775189914
5,False,VOF/bubble.0287.72.obj,5171,VOF,bubble.0287.72.obj,tim2016_6k/bubble.0287.72.obj,tim2016_6k,0.0729073030240222,0.9270926969759776,0.0729073030240222,0.0618161291053995,0.2694423529401979,0.9995975005760434,0.9999270112945824,1.0000240965332918,5.216280829116178,0.9999999999999994,8.309196545884014,17.20106642498879,0.9381838708946004,1.000402661494976,5.216661586491978,8.308996327877377,0.14481,0.15516,0.23133,5.381956934,5.255093770093692,5.377531890289457,5.392803273374143,5.380766362265354,5.380766271285557,2.357193962383114,0.08221997620583499,0.2015315155277852,0.022121539604383077,0.02212323006378558
5,False,VOF/bubble.0256.17.obj,646,VOF,bubble.0256.17.obj,tim2016_6k/bubble.0256.17.obj,tim2016_6k,0.078870997943638,0.921129002056362,0.078870997943638,0.1872746233719429,0.6478883443323951,0.8935301280103609,0.918665483018836,1.0266955046069908,5.250052762700336,0.9999999999999996,9.591867565135884,35.688595966905126,0.8127253766280571,1.1191564432491123,5.714868861131132,9.342465728246818,0.136569,0.166317,0.204504,5.435522041,5.255093770093691,5.32663869224481,5.441527433247418,5.430293785042954,5.430293966322912,3.319428558017855,2.003181073204845,0.11048418536655852,0.09618682285912875,0.09618348776165718
5,True,VOF/bubble.0224.44.obj,558,VOF,bubble.0224.44.obj,tim2016_6k/bubble.0224.44.obj,tim2016_6k,0.0802365836081341,0.919763416391866,0.0802365836081341,0.0832848601626727,0.6015357765149061,0.9843093167999166,0.9949874963371196,1.0008273383180002,5.257847589786106,0.9999999999999996,8.503791244055204,31.537011038154755,0.9167151398373272,1.0159408053264138,5.284335340033914,8.496761547647925,0.130233,0.170602,0.209181,5.377794095,5.255093770093691,5.337184672905353,5.368572611749457,5.382750693746637,5.382750903517924,2.2816106890442227,0.7551315907093361,0.17147334181344925,0.09216787885660245,0.09217177955052538
5,False,VOF/bubble.0283.38.obj,5004,VOF,bubble.0283.38.obj,tim2016_6k/bubble.0283.38.obj,tim2016_6k,0.0803388211545277,0.9196611788454724,0.0803388211545277,0.0973673862495332,0.3508864287496259,0.993694807235156,0.9970452241101428,1.000413234902772,5.258432097917207,1.0,8.63646411694647,19.359278824124463,0.9026326137504668,1.0063452004769828,5.274015632149813,8.63289670271688,0.118014,0.197889,0.232445,5.405985692,5.255093770093691,5.369459091640604,5.396580189667131,5.409003785943742,5.409004006813195,2.7912009114194523,0.6756695714797939,0.17398311554518897,0.055828744574903846,0.05583283022116873
5,False,VOF/bubble.0201.58.obj,2320,VOF,bubble.0201.58.obj,tim2016_6k/bubble.0201.58.obj,tim2016_6k,0.0879942632999373,0.9120057367000628,0.0879942632999373,0.2210513571414892,0.5892683042484861,0.8867527613662656,0.9300048037229068,1.1081005605433047,5.302571757440431,0.9999999999999994,10.007789667408794,30.59508371119628,0.7789486428585107,1.127710049032436,5.701660611013706,9.031481459139364,0.138713,0.166713,0.210619,5.441727472,5.255093770093692,5.331927740646124,5.440873437363201,5.43658116570112,5.436581873764935,3.4296774850746843,2.017736682309839,0.01569418243000834,0.0945711876487804,0.09455817590169782
5,False,VOF/bubble.0295.65.obj,5491,VOF,bubble.0295.65.obj,tim2016_6k/bubble.0295.65.obj,tim2016_6k,0.0882352856750724,0.9117647143249276,0.0882352856750724,0.0990126599143268,0.311778403844834,0.997015183765112,0.999151020304128,1.000121737747545,5.303973477006042,0.9999999999999994,8.652234978906852,18.259192510904537,0.9009873400856732,1.0029937520345635,5.308480268970335,8.651181803520487,0.105159,0.224106,0.250783,5.420743571,5.255093770093692,5.403028676763855,5.4228184842659335,5.419659974728472,5.419659943660469,3.0558501566557066,0.3267982335655361,0.038277281313100014,0.019989808728911256,0.019990381860675824
5,False,LBM/bubble.0089.63.obj,7820,LBM,bubble.0089.63.obj,lbm_exhale_3k/bubble.0089.63.obj,lbm_exhale_3k,0.0895651115545955,0.9104348884454044,0.0895651115545955,0.1046164811854041,0.4793783407502245,0.9441004021711628,0.9825649443496618,1.0044001975090733,5.311720720969937,1.0,8.706385605312562,24.137241298157903,0.8953835188145959,1.0592093782613416,5.405974181671675,8.668243621321981,0.1481908867691362,0.1700341302276065,0.1916080285451373,5.397029331,5.255093770093691,5.304625415792239,5.3550281077557065,5.400741787022653,5.400741826480755,2.6298830745841117,1.7121254960947172,0.7782285525676575,0.06878702699148953,0.06878775809927595
6,False,VOF/bubble.0187.10.obj,1848,VOF,bubble.0187.10.obj,tim2016_6k/bubble.0187.10.obj,tim2016_6k,0.0925828987309353,0.9074171012690646,0.0925828987309353,0.0813406996605627,0.397041222066013,0.9733167449511828,0.99960918670523,1.001595684730053,5.3293858527529085,0.9999999999999996,8.485794653753697,20.841176999557607,0.9186593003394372,1.027414770358395,5.331469461899278,8.472275572993073,0.124947,0.184847,0.225375,5.396792116,5.255093770093691,5.357772697109684,5.388515182169123,5.399368052889763,5.399368554964759,2.6256031890910374,0.7230113380619959,0.15336766088021428,0.04773088965434649,0.047740192866067406
