series,bin,n,scalar_lo,scalar_hi,mape_pct,sem_ape_pct,max_ape_pct
minnaert,0,10,0.47036072611808777,0.8416575074195862,17.485262646365136,1.7015665674714138,24.9702740300792
minnaert,1,10,0.8416575074195862,0.9391252875328064,10.401421966986508,1.1532416943752628,14.819497054295585
minnaert,2,10,0.9391252875328064,0.9803017377853394,8.243120225230125,0.9961426408205659,12.896424168142955
minnaert,3,10,0.9803017377853394,0.9938068151473999,4.891818426436884,0.9512975221656744,12.298057711229639
minnaert,4,10,0.9938068151473999,0.9977101683616638,3.419843532403982,0.40888507309786526,5.114400385958577
minnaert,5,10,0.9977101683616638,0.9989658951759338,2.805427216364344,0.42442835484094127,5.129516462749949
minnaert,6,10,0.9989658951759338,0.9994895815849304,2.3871944862988235,0.3435670793335529,4.088947010254787
minnaert,7,10,0.9994895815849304,0.9997692704200745,2.1346674070856024,0.31469188293943223,3.6340943636705543
minnaert,8,10,0.9997692704200745,0.9999411940574646,2.0384849640064484,0.2996889248787831,3.5488957972419826
minnaert,9,10,0.9999411940574646,1.0742934942245483,2.9401870758828457,0.7075835353342672,8.286943938825464
strasberg,0,10,0.47036072611808777,0.8416575074195862,10.128484365277991,1.9253717836434874,18.620611687694012
strasberg,1,10,0.8416575074195862,0.9391252875328064,4.579470683655172,1.2228802159970231,12.208993291511563
strasberg,2,10,0.9391252875328064,0.9803017377853394,3.72303967482708,1.1375231853801566,9.396236463516608
strasberg,3,10,0.9803017377853394,0.9938068151473999,1.2279096043814635,0.6201953454237512,6.667157965444886
strasberg,4,10,0.9938068151473999,0.9977101683616638,0.5572317195096798,0.11068044239202172,1.2136345882781319
strasberg,5,10,0.9977101683616638,0.9989658951759338,0.35002222818995443,0.06043341837778915,0.6866525781288703
strasberg,6,10,0.9989658951759338,0.9994895815849304,0.3421424450903862,0.038647967179487853,0.5368783159401704
strasberg,7,10,0.9994895815849304,0.9997692704200745,0.23177026524290048,0.027649050743614113,0.410178242280351
strasberg,8,10,0.9997692704200745,0.9999411940574646,0.153381378337393,0.05140116911865805,0.5944604071294599
strasberg,9,10,0.9999411940574646,1.0742934942245483,1.0164818410702008,0.616825474815648,6.271699110645073
residual,0,10,0.47036072611808777,0.8416575074195862,1.0071783363345004,0.3344812077270918,3.3931836480991184
residual,1,10,0.8416575074195862,0.9391252875328064,0.3960096581502431,0.17810602626378344,1.929987416272465
residual,2,10,0.9391252875328064,0.9803017377853394,0.2547207553978621,0.054112631160445124,0.5699197982513808
residual,3,10,0.9803017377853394,0.9938068151473999,0.1459126009163559,0.04098192357061914,0.42034646123509717
residual,4,10,0.9938068151473999,0.9977101683616638,0.06794727992631981,0.015078292608554058,0.15819921837142853
residual,5,10,0.9977101683616638,0.9989658951759338,0.05117157295069752,0.00987172979055108,0.11282498308383157
residual,6,10,0.9989658951759338,0.9994895815849304,0.0402327333721018,0.011320657205278424,0.11013982528849105
residual,7,10,0.9994895815849304,0.9997692704200745,0.047005717648216074,0.01161215762004295,0.1041683181671318
residual,8,10,0.9997692704200745,0.9999411940574646,0.05859853752158113,0.009150671746043604,0.11605248140572082
residual,9,10,0.9999411940574646,1.0742934942245483,0.14767662138049703,0.06429034943613625,0.6858088566778381
direct,0,10,0.47036072611808777,0.8416575074195862,0.9048716948998259,0.2990299396187046,3.263827192220066
direct,1,10,0.8416575074195862,0.9391252875328064,0.23908953331736638,0.08020863208832053,0.8184974265492574
direct,2,10,0.9391252875328064,0.9803017377853394,0.17316924028171027,0.07683405195831375,0.845524730921322
direct,3,10,0.9803017377853394,0.9938068151473999,0.06143958730230015,0.013607096498581472,0.1615241222780433
direct,4,10,0.9938068151473999,0.9977101683616638,0.03423498917858241,0.009034879042277717,0.08816946738718197
direct,5,10,0.9977101683616638,0.9989658951759338,0.03482566911833521,0.005789915832970141,0.057170067497581634
direct,6,10,0.9989658951759338,0.9994895815849304,0.026674386442536623,0.006331211332159848,0.05254080699916488
direct,7,10,0.9994895815849304,0.9997692704200745,0.02588475456464944,0.006437713416892259,0.058385283479471736
direct,8,10,0.9997692704200745,0.9999411940574646,0.04321411254666929,0.007544138414494821,0.0752542350082568
direct,9,10,0.9999411940574646,1.0742934942245483,0.17144167105005542,0.1007241355302145,0.9196358245276515
